page_id,entity_id,entity_label,vol,page,seq
Pag070300,P5798400,"Melbye, Anton (1818–1875)",VII,300,11
Pag070300,P5798400,"Melbye, Anton (1818–1875)",VII,300,12
Pag070316,P5800400,"Melchior, Familien",VII,316,7
Pag070316,P5800400,"Melchior, Familien",VII,316,8
Pag070335,P5800400,"Melchior, Familien",VII,335,19
Pag070335,P5800400,"Melchior, Familien",VII,335,20
Pag070335,P5800400,"Melchior, Familien",VII,335,21
Pag070357,P5800400,"Melchior, Familien",VII,357,92
Pag070357,P5800400,"Melchior, Familien",VII,357,93
Pag070357,P5800400,"Melchior, Familien",VII,357,94
Pag070357,P5800400,"Melchior, Familien",VII,357,95
Pag070357,P5800400,"Melchior, Familien",VII,357,96
Pag070357,P5800400,"Melchior, Familien",VII,357,97
Pag070357,P5800400,"Melchior, Familien",VII,357,98
Pag070362,P5800400,"Melchior, Familien",VII,362,19
Pag070362,P5800400,"Melchior, Familien",VII,362,20
Pag070362,P5800400,"Melchior, Familien",VII,362,21
Pag070253,P5815800,"Melchior, Augusta (1859–1918)",VII,253,19
Pag070253,P5815800,"Melchior, Augusta (1859–1918)",VII,253,20
Pag070253,P5815800,"Melchior, Augusta (1859–1918)",VII,253,21
Pag070253,P5817600,"Melchior, Birgitte (1858–1938)",VII,253,22
Pag070253,P5817600,"Melchior, Birgitte (1858–1938)",VII,253,23
Pag070253,P5817600,"Melchior, Birgitte (1858–1938)",VII,253,24
Pag060013,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,13,21
Pag060013,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,13,22
Pag060062,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,62,19
Pag060062,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,62,20
Pag060125,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,125,6
Pag060140,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,140,46
Pag060140,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,140,47
Pag060140,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,140,48
Pag060140,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,140,49
Pag060140,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,140,50
Pag060161,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,161,10
Pag060161,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,161,11
Pag060161,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,161,12
Pag060189,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,189,31
Pag060189,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,189,32
Pag060189,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,189,33
Pag060206,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,206,19
Pag060278,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,278,7
Pag060278,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,278,8
Pag060280,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,280,33
Pag060280,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,280,34
Pag060280,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,280,35
Pag060280,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,280,36
Pag060343,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,343,13
Pag060343,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,343,14
Pag060343,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,343,15
Pag060346,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,346,37
Pag060346,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,346,38
Pag060346,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,346,39
Pag060346,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VI,346,40
Pag070019,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,19,13
Pag070019,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,19,14
Pag070025,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,25,11
Pag070025,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,25,12
Pag070036,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,36,6
Pag070040,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,40,27
Pag070040,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,40,28
Pag070050,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,50,7
Pag070050,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,50,8
Pag070050,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,50,9
Pag070062,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,62,15
Pag070062,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,62,16
Pag070073,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,73,23
Pag070073,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,73,24
Pag070087,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,87,10
Pag070087,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,87,11
Pag070087,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,87,12
Pag070109,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,109,19
Pag070109,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,109,20
Pag070109,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,109,21
Pag070114,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,114,51
Pag070114,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,114,52
Pag070114,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,114,53
Pag070114,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,114,54
Pag070114,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,114,55
Pag070128,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,128,3
Pag070128,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,128,4
Pag070130,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,130,3
Pag070130,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,130,4
Pag070148,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,148,10
Pag070148,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,148,11
Pag070148,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,148,12
Pag070160,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,160,11
Pag070160,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,160,12
Pag070172,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,172,13
Pag070172,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,172,14
Pag070174,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,174,28
Pag070174,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,174,29
Pag070174,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,174,30
Pag070185,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,185,31
Pag070185,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,185,32
Pag070193,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,193,25
Pag070193,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,193,26
Pag070193,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,193,27
Pag070196,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,196,103
Pag070196,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,196,104
Pag070196,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,196,105
Pag070196,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,196,106
Pag070196,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,196,107
Pag070196,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,196,108
Pag070201,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,201,25
Pag070201,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,201,26
Pag070201,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,201,27
Pag070203,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,203,29
Pag070203,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,203,30
Pag070203,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,203,31
Pag070203,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,203,32
Pag070224,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,224,33
Pag070224,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,224,34
Pag070224,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,224,35
Pag070224,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,224,36
Pag070225,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,225,23
Pag070225,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,225,24
Pag070226,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,226,40
Pag070226,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,226,41
Pag070226,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,226,42
Pag070232,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,232,13
Pag070232,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,232,14
Pag070232,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,232,15
Pag070248,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,248,33
Pag070248,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,248,34
Pag070248,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,248,35
Pag070248,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,248,36
Pag070253,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,253,25
Pag070253,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,253,26
Pag070253,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,253,27
Pag070256,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,256,37
Pag070256,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,256,38
Pag070256,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,256,39
Pag070260,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,260,89
Pag070260,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,260,90
Pag070260,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,260,91
Pag070260,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,260,92
Pag070265,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,265,4
Pag070265,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,265,5
Pag070265,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,265,6
Pag070270,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,270,11
Pag070270,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,270,12
Pag070276,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,276,22
Pag070276,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,276,23
Pag070276,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,276,24
Pag070282,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,282,17
Pag070282,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,282,18
Pag070282,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,282,19
Pag070282,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,282,20
Pag070283,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,283,5
Pag070283,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,283,6
Pag070289,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,289,16
Pag070289,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,289,17
Pag070289,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,289,18
Pag070290,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,290,17
Pag070290,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,290,18
Pag070290,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,290,19
Pag070290,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,290,20
Pag070291,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,291,21
Pag070291,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,291,22
Pag070291,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,291,23
Pag070291,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,291,24
Pag070298,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,298,5
Pag070298,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,298,6
Pag070306,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,306,34
Pag070306,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,306,35
Pag070306,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,306,36
Pag070307,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,307,79
Pag070307,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,307,80
Pag070307,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,307,81
Pag070307,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,307,82
Pag070307,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,307,83
Pag070307,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,307,84
Pag070319,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,319,31
Pag070319,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,319,32
Pag070319,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,319,33
Pag070320,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,320,31
Pag070320,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,320,32
Pag070320,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,320,33
Pag070321,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,321,25
Pag070321,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,321,26
Pag070321,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,321,27
Pag070321,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,321,28
Pag070324,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,324,37
Pag070324,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,324,38
Pag070324,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,324,39
Pag070327,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,327,22
Pag070327,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,327,23
Pag070327,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,327,24
Pag070329,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,329,31
Pag070329,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,329,32
Pag070329,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,329,33
Pag070329,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,329,34
Pag070329,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,329,35
Pag070330,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,330,46
Pag070330,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,330,47
Pag070330,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,330,48
Pag070330,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,330,49
Pag070330,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,330,50
Pag070331,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,331,33
Pag070331,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,331,34
Pag070331,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,331,35
Pag070331,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,331,36
Pag070336,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,336,29
Pag070336,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,336,30
Pag070336,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,336,31
Pag070336,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,336,32
Pag070358,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,358,73
Pag070358,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,358,74
Pag070358,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,358,75
Pag070358,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,358,76
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,65
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,66
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,67
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,68
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,69
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,70
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,71
Pag070359,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,359,72
Pag070360,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,360,25
Pag070360,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,360,26
Pag070360,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,360,27
Pag070360,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,360,28
Pag070364,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,364,29
Pag070364,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,364,30
Pag070364,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,364,31
Pag070364,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,364,32
Pag070376,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,376,19
Pag070376,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,376,20
Pag070376,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,376,21
Pag070380,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,380,17
Pag070380,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,380,18
Pag070380,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,380,19
Pag070380,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,380,20
Pag070382,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,382,11
Pag070382,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,382,12
Pag070386,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,386,27
Pag070386,P5830800,"Melchior, Dorothea, f. Henriques (1823–1885)",VII,386,28
Pag070314,P5921400,"Melchior, Emilie, f. Rée (1847–1875)",VII,314,1
Pag070314,P5921400,"Melchior, Emilie, f. Rée (1847–1875)",VII,314,2
Pag070314,P5921400,"Melchior, Emilie, f. Rée (1847–1875)",VII,314,3
Pag070314,P5921400,"Melchior, Emilie, f. Rée (1847–1875)",VII,314,4
Pag070262,P5922600,"Melchior, Harriet (1851–1917)",VII,262,53
Pag070262,P5922600,"Melchior, Harriet (1851–1917)",VII,262,54
Pag070262,P5922600,"Melchior, Harriet (1851–1917)",VII,262,55
Pag070262,P5922600,"Melchior, Harriet (1851–1917)",VII,262,56
Pag070019,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,19,15
Pag070019,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,19,16
Pag070311,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,311,49
Pag070311,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,311,50
Pag070311,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,311,51
Pag070311,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,311,52
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,73
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,74
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,75
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,76
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,77
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,78
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,79
Pag070359,P5938000,"Melchior, Henriette (Tante Jette) (1813–1892)",VII,359,80
Pag070019,P5951400,"Melchior, Israel (1827–1893)",VII,19,17
Pag070019,P5951400,"Melchior, Israel (1827–1893)",VII,19,18
Pag070185,P5951400,"Melchior, Israel (1827–1893)",VII,185,33
Pag070185,P5951400,"Melchior, Israel (1827–1893)",VII,185,34
Pag070212,P5951400,"Melchior, Israel (1827–1893)",VII,212,11
Pag070212,P5951400,"Melchior, Israel (1827–1893)",VII,212,12
Pag070255,P5951400,"Melchior, Israel (1827–1893)",VII,255,41
Pag070255,P5951400,"Melchior, Israel (1827–1893)",VII,255,42
Pag070255,P5951400,"Melchior, Israel (1827–1893)",VII,255,43
Pag070255,P5951400,"Melchior, Israel (1827–1893)",VII,255,44
Pag070256,P5951400,"Melchior, Israel (1827–1893)",VII,256,40
Pag070256,P5951400,"Melchior, Israel (1827–1893)",VII,256,41
Pag070256,P5951400,"Melchior, Israel (1827–1893)",VII,256,42
Pag070315,P5951400,"Melchior, Israel (1827–1893)",VII,315,13
Pag070315,P5951400,"Melchior, Israel (1827–1893)",VII,315,14
Pag070315,P5951400,"Melchior, Israel (1827–1893)",VII,315,15
Pag070317,P5951400,"Melchior, Israel (1827–1893)",VII,317,29
Pag070317,P5951400,"Melchior, Israel (1827–1893)",VII,317,30
Pag070317,P5951400,"Melchior, Israel (1827–1893)",VII,317,31
Pag070317,P5951400,"Melchior, Israel (1827–1893)",VII,317,32
Pag070337,P5951400,"Melchior, Israel (1827–1893)",VII,337,17
Pag070337,P5951400,"Melchior, Israel (1827–1893)",VII,337,18
Pag070351,P5951400,"Melchior, Israel (1827–1893)",VII,351,9
Pag070351,P5951400,"Melchior, Israel (1827–1893)",VII,351,10
Pag070351,P5951400,"Melchior, Israel (1827–1893)",VII,351,11
Pag070351,P5951400,"Melchior, Israel (1827–1893)",VII,351,12
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,81
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,82
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,83
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,84
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,85
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,86
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,87
Pag070359,P5951400,"Melchior, Israel (1827–1893)",VII,359,88
Pag070360,P5951400,"Melchior, Israel (1827–1893)",VII,360,29
Pag070360,P5951400,"Melchior, Israel (1827–1893)",VII,360,30
Pag070360,P5951400,"Melchior, Israel (1827–1893)",VII,360,31
Pag070360,P5951400,"Melchior, Israel (1827–1893)",VII,360,32
Pag070370,P5951400,"Melchior, Israel (1827–1893)",VII,370,10
Pag070370,P5951400,"Melchior, Israel (1827–1893)",VII,370,11
Pag070370,P5951400,"Melchior, Israel (1827–1893)",VII,370,12
Pag070388,P5951400,"Melchior, Israel (1827–1893)",VII,388,17
Pag070388,P5951400,"Melchior, Israel (1827–1893)",VII,388,18
Pag060062,P5962200,"Melchior, Johanne (1848–1911)",VI,62,21
Pag060062,P5962200,"Melchior, Johanne (1848–1911)",VI,62,22
Pag060206,P5962200,"Melchior, Johanne (1848–1911)",VI,206,20
Pag060221,P5962200,"Melchior, Johanne (1848–1911)",VI,221,41
Pag060221,P5962200,"Melchior, Johanne (1848–1911)",VI,221,42
Pag060221,P5962200,"Melchior, Johanne (1848–1911)",VI,221,43
Pag060221,P5962200,"Melchior, Johanne (1848–1911)",VI,221,44
Pag060221,P5962200,"Melchior, Johanne (1848–1911)",VI,221,45
Pag070212,P5962200,"Melchior, Johanne (1848–1911)",VII,212,13
Pag070212,P5962200,"Melchior, Johanne (1848–1911)",VII,212,14
Pag070255,P5962200,"Melchior, Johanne (1848–1911)",VII,255,45
Pag070255,P5962200,"Melchior, Johanne (1848–1911)",VII,255,46
Pag070255,P5962200,"Melchior, Johanne (1848–1911)",VII,255,47
Pag070255,P5962200,"Melchior, Johanne (1848–1911)",VII,255,48
Pag070308,P5962200,"Melchior, Johanne (1848–1911)",VII,308,85
Pag070308,P5962200,"Melchior, Johanne (1848–1911)",VII,308,86
Pag070308,P5962200,"Melchior, Johanne (1848–1911)",VII,308,87
Pag070315,P5962200,"Melchior, Johanne (1848–1911)",VII,315,16
Pag070315,P5962200,"Melchior, Johanne (1848–1911)",VII,315,17
Pag070315,P5962200,"Melchior, Johanne (1848–1911)",VII,315,18
Pag070345,P5962200,"Melchior, Johanne (1848–1911)",VII,345,1
Pag070345,P5962200,"Melchior, Johanne (1848–1911)",VII,345,2
Pag070361,P5962200,"Melchior, Johanne (1848–1911)",VII,361,93
Pag070361,P5962200,"Melchior, Johanne (1848–1911)",VII,361,94
Pag070361,P5962200,"Melchior, Johanne (1848–1911)",VII,361,95
Pag070361,P5962200,"Melchior, Johanne (1848–1911)",VII,361,96
Pag070370,P5962200,"Melchior, Johanne (1848–1911)",VII,370,13
Pag070370,P5962200,"Melchior, Johanne (1848–1911)",VII,370,14
Pag070370,P5962200,"Melchior, Johanne (1848–1911)",VII,370,15
Pag060206,P5979600,"Melchior, Louise (1849–1934)",VI,206,21
Pag060221,P5979600,"Melchior, Louise (1849–1934)",VI,221,46
Pag060221,P5979600,"Melchior, Louise (1849–1934)",VI,221,47
Pag060221,P5979600,"Melchior, Louise (1849–1934)",VI,221,48
Pag060221,P5979600,"Melchior, Louise (1849–1934)",VI,221,49
Pag060221,P5979600,"Melchior, Louise (1849–1934)",VI,221,50
Pag070207,P5979600,"Melchior, Louise (1849–1934)",VII,207,76
Pag070207,P5979600,"Melchior, Louise (1849–1934)",VII,207,77
Pag070207,P5979600,"Melchior, Louise (1849–1934)",VII,207,78
Pag070207,P5979600,"Melchior, Louise (1849–1934)",VII,207,79
