entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
P3461000,person,PERSON-REGISTER,,,,"Frederik I Barbarossa, tysk-romersk Kejser (1122–1190)",Kejser 1155.,,,1122–1190,,
P3461400,person,PERSON-REGISTER,,,,"Frederiksen, Anna Gicilie (ca. 1843–?)",Datter af H.P.F.,,,1843,,
P3461600,person,PERSON-REGISTER,,,,"Frederiksen, H. G. (1840–1921)","Skolemand, Grundlægger af Ordrup højere Skole og Opdragelsesanstalt, Redaktør af Ill. Børneblad.",,,1840–1921,,
P3461800,person,PERSON-REGISTER,,,,"Frederiksen, H. P. (død 1891, 81 år gl.)",Direktør for Industribanken i Købehavn.,,,1891,,
P3462000,person,PERSON-REGISTER,,,,"Frederiksen, N. C. (1840–1905)","cand. polit. 1862, 1865 Docent og 1867–1877 Professor i Statsvidenskab, nationaløkonomisk Forfatter, Politiker.",,,1840–1905,,
P3462600,person,PERSON-REGISTER,,,,"Frederiksen, Ulrike Christiane Dorothca, f. Heering (død 1885, 77 år gl.)",g.m. H.P.F.,,,1885,,
P3462800,person,PERSON-REGISTER,,,,"Fredstrup, Axel (1830–1894)","Balletdanser, 1866 Regissør ved Det kgl. Teater.",,,1830–1894,,
P3465200,person,PERSON-REGISTER,,,,"Fredstrup, Petrine (1827–1881)","Søster til Axel F., Balletdanserinde ved Det kgl. Teater 1839–1871.",,,1827–1881,,
P3465400,person,PERSON-REGISTER,,,,"Freeland, William",Engelsk Forfatter.,,,,,
P3465600,person,PERSON-REGISTER,,,,"Frege, Livia von, f. Gerhard (1818–1891)","Tysk Koncertsangerinde, g. 1836 m. Waldemar v.F.",,,1818–1891,,
P3465800,person,PERSON-REGISTER,,,,"Frege, Waldemar von (1811–1890)","Universitetsdocent, dr. jur., Leipzig.",,,1811–1890,,
P3466000,person,PERSON-REGISTER,,,,"Freiligrath, Ferdinand (1810–1876)",Tysk Digter.,,,1810–1876,,
P3467000,person,PERSON-REGISTER,,,,"Freiligrath, Ida, f. Melos (1817–1899)",g. 1841 m. Ferdinand F.,,,1817–1899,,
P3467200,person,PERSON-REGISTER,,,,Freiing,"Apoteker, Hildesheim (1833).",,,,,
P3467400,person,PERSON-REGISTER,,,,"Frémont, Miss",Datter af General J.C.F.,,,,,
P3467800,person,PERSON-REGISTER,,,,Frémont,Søn af J.C.F.,,,,,
P3468200,person,PERSON-REGISTER,,,,"Frémont, Jessie Benton, f. Benton (1824–1902)","Amerikansk Forfatterinde, g.m. J.C.F.",,,1824–1902,,
P3468800,person,PERSON-REGISTER,,,,"Frémont, John Charles (1813–1890)",Amerikansk General og Politiker.,,,1813–1890,,
P3469600,person,PERSON-REGISTER,,,,"French, William (1842–?)",Forlagsboghandler i Leipzig (Joh.Fr.Hartknoch).,,,1842,,
P3473600,person,PERSON-REGISTER,,,,"Frenckell, Josefina, f. Dobrovolski (1833–1914)",g. 1851 m. O.R.F.,,,1833–1914,,
P3473800,person,PERSON-REGISTER,,,,"Frenckell, Otto Reinhold (1823–1880)",Direktør for Finlands Bank.,,,1823–1880,,
P3474000,person,PERSON-REGISTER,,,,"Frendrup, L. A. (1807–1869)","Student fra Slagelse 1828, Skolelærer og Kirkesanger i Grønholt ved Fredensborg.",,,1807–1869,,
P3474200,person,PERSON-REGISTER,,,,"Frendrup, Vilhelm Ludvig (1805–1874)","Elev i Slagelse Skole, Student 1825, senere Sognepræst til Holme og Tranbjerg.",,,1805–1874,,
P3474600,person,PERSON-REGISTER,,,,"Freuchen, Octavia, f. Poulsen (1828–1888)",g. 1855 m. P.P.F.,,,1828–1888,,
P3474800,person,PERSON-REGISTER,,,,"Freuchen, P. P. (1827–1894)","Lektor i Landmaaling, 1892 Professor.",,,1827–1894,,
P3475000,person,PERSON-REGISTER,,,,Freund,ældste Søn af J.F.F.,,,,,
P3475200,person,PERSON-REGISTER,,,,"Freund, Casimir Georg (1831–?)",Koncertmester fra Mannheim.,,,1831,,
P3475400,person,PERSON-REGISTER,,,,"Freund, Christian (1821–1900)","Søn af J.F.F., Billedhugger.",,,1821–1900,,
P3475600,person,PERSON-REGISTER,,,,"Freund, H. E. (1786–1840)",Billedhugger.,,,1786–1840,,
P3475800,person,PERSON-REGISTER,,,,"Freund, Hanne Magdalene, f. Kreiner (1797–1878)",g.m. Johan Frederik F.,,,1797–1878,,
P3476000,person,PERSON-REGISTER,,,,"Freund, Johan Frederik (1785–1857)","Broder til H.E.F., kgl. Møntmester i Altona, Etatsraad.",,,1785–1857,,
P3477200,person,PERSON-REGISTER,,,,"Freund, Julius Conrad (1801–1877)","Broder til H.E.F., Maskinfabrikant i Berlin.",,,1801–1877,,
P3477800,person,PERSON-REGISTER,,,,Frey,"Baron, München 21.6.1860.",,,,,
P3478200,person,PERSON-REGISTER,,,,"Freyeisen, Johann Christoph (1803–1849)",Tysk politisk Publicist.,,,1803–1849,,
P3478400,person,PERSON-REGISTER,,,,"Freygang, Chr.",Møbelfirma i Leipzig.,,,,,
P3478600,person,PERSON-REGISTER,,,,"Freytag, Gustav (1816–1895)",Tysk Forfatter.,,,1816–1895,,
P3478800,person,PERSON-REGISTER,,,,"Friccius von Schilden, Sophie Magdalene, f. Rigsgrevinde Rantzau (1766–1849)","Søster til Conrad Rantzau-Breitenburg, g. 1795 m. Amtmand over Steinburg Amt, Kammerherre Chr.Fr.F.von S.",,,1766–1849,,
P3479400,person,PERSON-REGISTER,,,,"Fridericia, Emma, f. Fraenckel (1845–1919)","Datter af Esther Fraenckel, g. 1865 m. Julius F.",,,1845–1919,,
P3479600,person,PERSON-REGISTER,,,,"Fridericia, Julius (1837–1900)",Grosserer.,,,1837–1900,,
P3479800,person,PERSON-REGISTER,,,,"Fridriksson, Moritz (1855–1911)","Student (Reykjavik) 1874, cand. med. 1882, Læge i København, 1892 udvandret til North Dakota.",,,1855–1911,,
P3480200,person,PERSON-REGISTER,,,,"Friederici, Christian","Forpagter, Aarøsund 2.6.1847.",,,,,
P3480400,person,PERSON-REGISTER,,,,"Friederichsen, Vilhelm (1841–1913)",Maler og Arkitekt.,,,1841–1913,,
P3480800,person,PERSON-REGISTER,,,,"Friedländer, Herman (1842–?)","Grosserer, Stockholm, Fætter til Fru Emma Henriques i Altona.",,,1842,,
P3481000,person,PERSON-REGISTER,,,,"Friedlænder, Julius (1810–1861)",Portræt- og Genremaler.,,,1810–1861,,
P3481400,person,PERSON-REGISTER,,,,"Friedländer, Ludwig Herman (1790–1851)",Professor i Medicin i Halle.,,,1790–1851,,
P3481600,person,PERSON-REGISTER,,,,Friedsey,"Parfümeur und Erfinder der drey Allierten Wasser, H.C. Andersens Vært 1841 i Rauhensteingasse, Wien.",,,,,
P3481800,person,PERSON-REGISTER,,,,"Fries, Elias (1794–1878)","Svensk Botaniker, 1824–1859 Professor ved Uppsala Universitet.",,,1794–1878,,
P3482200,person,PERSON-REGISTER,,,,"Fries, Ernst (1801–1833)","Tysk Maler, Opdager af Den blaa Grotte på Capri.",,,1801–1833,,
P3482400,person,PERSON-REGISTER,,,,"Fries, Frederik (1796–1864)","fhv. Sekondritmester, Afsked 1842, Kammerjunker 1828.",,,1796–1864,,
P3482600,person,PERSON-REGISTER,,,,"Friis, Frøken","fra Jylland, Veninde af Frk. Charlotte Reimer.",,,,,
P3482800,person,PERSON-REGISTER,,,,"Friis, Betty Birgitte, f. Blumensaadt (1800–1880)",g.m. P.F.F.,,,1800–1880,,
P3483000,person,PERSON-REGISTER,,,,"Friis, Christine (Kirstine), f. Schrøder (1822–?)",Husbestyrerinde på Bregentved.,,,1822,,
P3483200,person,PERSON-REGISTER,,,,"Friis, Frederik Ferdinand (1793–1865)","Arkitekt, kgl. Bygningsinspektør, tit. Professor 1852.",,,1793–1865,,
P3483600,person,PERSON-REGISTER,,,,"Friis, Immanuel (1819–1911)","Sognepræst i Hanved, Slesvig 1855–1864, 1865 Skolebestyrer i København, 1872 Præst ved Almindeligt Hospital og Abel Cathrines Stiftelse, 1875–1892 Sognepræst i Soderup.",,,1819–1911,,
P3483800,person,PERSON-REGISTER,,,,"Friis, Johan (1494–1570)","Kansler, Godsejer (Hesselagergaard, Borreby m.m.).",,,1494–1570,,
P3484400,person,PERSON-REGISTER,,,,"Friis, Peter Frederik (1796–1862)","Apoteker, Indehaver af Løve-Apoteket i Vejle 1820–1857.",,,1796–1862,,
P3484600,person,PERSON-REGISTER,,,,"Friis, Steen (1801–1875)","Stiftsskriver i Roskilde, Domkirkens Godsforvalter og Værge, Kammerraad, senere Justitsraad.",,,1801–1875,,
P3485000,person,PERSON-REGISTER,,,,"Frijs, Agnes Krag-Juel-Vind-, Komtesse (1852–1871)",Datter af C.E.F.,,,1852–1871,,
P3486400,person,PERSON-REGISTER,,,,"Frijs, Benedicte Krag-Juel-Vind-, Grevinde, f. Komtesse Reventlow",g. 1847 m. Julius K.-J.-V.-F.,,,,,
P3486600,person,PERSON-REGISTER,,,,"Frijs, C. E. Krag-Juel-Vind-, Greve (1817–1896)","cand. jur. 1842, 1860 Lensgreve og Besidder af Grevskabet Frijsenborg, Politiker, 1865–1870 Konseilspræsident.",,,1817–1896,,
P3495200,person,PERSON-REGISTER,,,,"Frijs, Charlotte Frederikke Krag-Juel-Vind-, Grevinde, f. von Roepstorff (1795–1861)","g. 1818 m. Ritmester, Kammerherre Carl Ludvig Krag-Juel-Vind-F.",,,1795–1861,,
P3495400,person,PERSON-REGISTER,,,,"Frijs, Christian Krag-Juel-Vind-, Lensgreve (1779–1860)",Besidder af Grevskabet Frijsenborg.,,,1779–1860,,
P3495800,person,PERSON-REGISTER,,,,"Frijs, Clara Krag-Juel-Vind-, Komtesse (1855–1925)","Datter af C.E.F., g. 1873 m. Baron Frederik Blixen Finecke til Näsbyholm.",,,1855–1925,,
P3497600,person,PERSON-REGISTER,,,,"Frijs, Henriette Krag-Juel-Vind-, Enkegrevinde, f. zu Inn- und Knyphausen (1791–1866)",g. 1810 m. Chr.F.,,,1791–1866,,
P3498000,person,PERSON-REGISTER,,,,"Frijs, Henriette Krag-Juel-Vind, Komtesse (1848–1897)","Datter af C.E.F., g. 1867 m. Lensgreve Chr. Danneskiold-Samsøe.",,,1848–1897,,
P3498400,person,PERSON-REGISTER,,,,"Frijs, Julius Krag-Juel-Vind-, Greve (1821–1885)","Besidder af Juellinge, Halsted S., Lolland, Kammerherre, Landstingsmand.",,,1821–1885,,
P3498800,person,PERSON-REGISTER,,,,"Frijs, Mogens Krag-Juel-Vind-, Greve (1849–1923)","Søn af C.E.F., Student 1868, cand. phil., Politiker, 1896 Lensgreve og Besidder af Grevskabet Frijsenborg.",,,1849–1923,,
P3500000,person,PERSON-REGISTER,,,,"Frijs, Thyra Krag-Juel-Vind-, Lensgrevinde, f. Haffner (1821–1881)","Søster til Waldemar Haffner, g. 1847 m. C.E.F.",,,1821–1881,,
P3522600,person,PERSON-REGISTER,,,,"Frimodt, Rudolph (1828–1879)","Sognepræst ved St. Johanne skirken, København, 1861.",,,1828–1879,,
P3523000,person,PERSON-REGISTER,,,,"Frimodt, Sophie Magdalene, f. Clausen (1832–1908)","Datter af H. N. Clausen, g. 1857 m. Rudolph F.",,,1832–1908,,
P3523200,person,PERSON-REGISTER,,,,"Frisch, Alfred Carl (1822–1873)",Skibsmægler i Cette.,,,1822–1873,,
P3523400,person,PERSON-REGISTER,,,,"Frisch, Julius Theodor (1818–1895)","Dansk Vicekonsul i Marseille 1846, Konsul 1850–1858.",,,1818–1895,,
P3523800,person,PERSON-REGISTER,,,,"Friswell, Laura",Engelsk Forfatterinde.,,,,,
P3524200,person,PERSON-REGISTER,,,,"Fritsch, Constance von, Grevinde (1786–1858)",Overhofmesterinde hos Storhertuginde Maria Pavlovna af Sachsen-Weimar-Eisenach.,,,1786–1858,,
P3524800,person,PERSON-REGISTER,,,,"Fritsch, Karl von, Friherre (1804–1892)","sachsisk virkelig Geheimerat, Gesandt ved Forbundsdagen i Frankfurt.",,,1804–1892,,
P3525400,person,PERSON-REGISTER,,,,"Fritsch, Marie von, Friherreinde (1842–1906)","Datter af Karl v. F., g. 1873 m. Friherre Paul von der Ropp.",,,1842–1906,,
P3525800,person,PERSON-REGISTER,,,,"Fritsche, Harald (1833–1905)",Grosserer.,,,1833–1905,,
P3526200,person,PERSON-REGISTER,,,,"Frocheur, Florian (1817–1860)",Belgisk Bibliotekar.,,,1817–1860,,
P3526400,person,PERSON-REGISTER,,,,"From-Møller, se: Møller, A. C. A. From. Frommann, Allwina (1800–1875)","Blomstermalerinde, Datter af K.F.E.F.",,,1800–1875,,
P3527000,person,PERSON-REGISTER,,,,"Frommann, Friedrich Johann (1797–1886)","Søn af K.F.E.F., Forlagsboghandler i Jena.",,,1797–1886,,
P3527400,person,PERSON-REGISTER,,,,"Frommann, Johanna Charlotte, f. Wesselhöft (1765–1830)",g. 1792 m. K.Fr.E. F.,,,1765–1830,,
P3527600,person,PERSON-REGISTER,,,,"Frommann, Karl Friedrich Ernst (1765–1837)",Boghandler og Bogtrykker i Jena.,,,1765–1837,,
P3527800,person,PERSON-REGISTER,,,,"Fronteira, José Trazimundo Mascarenhas Barreto, Marques de (1802–1881)",Lissabon.,,,1802–1881,,
P3528000,person,PERSON-REGISTER,,,,"Froriep, Emma (død 1872)","Datter af Ludwig F., Opdragerinde for Carl Alexander af Sachsen-Weimar-Eisenach’s Døtre.",,,1872,,
P3528200,person,PERSON-REGISTER,,,,"Froriep, Ludwig von (1779–1847)",Ober-Medicinalrath i Weimar.,,,1779–1847,,
P3528800,person,PERSON-REGISTER,,,,"Froriep, Robert (1804–1861)","Søn af Ludwig v. F., Professor, Læge i Berlin 1833, Ober-Medicinalrat i Weimar 1846.",,,1804–1861,,
P3529800,person,PERSON-REGISTER,,,,"Froriep, Wilhelmine Friederike, f. Ammermüller (1808–1879)",g.m. Robert F.,,,1808–1879,,
P3530000,person,PERSON-REGISTER,,,,"Frost, Christian (1801–1865)",Distriktslæge i Præstø.,,,1801–1865,,
P3530600,person,PERSON-REGISTER,,,,"Frost, Lorentz (1836–1883)","Søn af G.F.F., cand. phil., Korrespondent til »the Standard«, senere Translatør i Engelsk i København.",,,1836–1883,,
P3532000,person,PERSON-REGISTER,,,,"Frydendahl, Jørgen Peter (1766–1836)",Skuespiller ved Det kgl. Teater.,,,1766–1836,,
P3532200,person,PERSON-REGISTER,,,,"Fryxell, Anders (1795–1881)",Svensk Historiker.,,,1795–1881,,
P3532600,person,PERSON-REGISTER,,,,"Fryxell, Daniel (død 1868)","fil .mag., ansat hos Carlos O’Neill i Setübal.",,,1868,,
P3533400,person,PERSON-REGISTER,,,,"Fraenkel, Abr.",Grosserer i München.,,,,,
P3533600,person,PERSON-REGISTER,,,,"Fränzl, August Ludwig (1788–1870)","1812 Hjælpepræst i Maxen, 1818 Præst sst.",,,1788–1870,,
P3534000,person,PERSON-REGISTER,,,,- Hans Hustru,,,,,,
P3534400,person,PERSON-REGISTER,,,,Fröhlich,Bankier i München.,,,,,
P3534800,person,PERSON-REGISTER,,,,"Frölich, Anna Christina (1773–1850)",Trollhättan August 1849.,,,1773–1850,,
P3535200,person,PERSON-REGISTER,,,,"Frølich, Carolina (Lina), f. in de Betou (1823–1872)",g. 1855 m. Lorenz F.,,,1823–1872,,
P3536000,person,PERSON-REGISTER,,,,"Frølich, Edina (1859–1958)","Datter af Lorenz F., Malerinde, g. 1896 m. Sognepræst N.C.Stage, Kullerup.",,,1859–1958,,
P3536600,person,PERSON-REGISTER,,,,"Frølich, Johan Jacob (1781–1858)",Grosserer.,,,1781–1858,,
P3536800,person,PERSON-REGISTER,,,,"Frølich, Lorenz (1820–1908)","Søn af Johan Jacob F., Maler, Tegner og Grafiker, Illustrator af H.C. Andersens Eventyr.",,,1820–1908,,
P3548000,person,PERSON-REGISTER,,,,"Frølund, Frederik (1806–1882)","Lærer, Forfatter og Politiker, Almanak-Udgiver sammen med A. Flinch.",,,1806–1882,,
P3548200,person,PERSON-REGISTER,,,,Frørup,"»Ansøgende i Kjøbenhavn«, 17.9.1869.",,,,,
P3548400,person,PERSON-REGISTER,,,,"Fugger, Anton, Rigsgreve (1493–1560)",Storkøbmand og Bankier i Augsburg.,,,1493–1560,,
P3548600,person,PERSON-REGISTER,,,,"Fugger, Caroline, Grevinde (1830–1876)",Hofdame hos Dronning Maria Hedewig af Bayern.,,,1830–1876,,
P3548800,person,PERSON-REGISTER,,,,"Fugger, Hans Jakob (1516–1575)","Bankier i Augsburg, Mæcen og Kunstsamler.",,,1516–1575,,
P3549200,person,PERSON-REGISTER,,,,"Fugger, Johannes","Biskop, Augsburg [NB! har aldrig eksisteret!].",,,,,
P3549400,person,PERSON-REGISTER,,,,"Fugl, August Emil (1813–1849)",Kaptajn ved 2. lette Bataillon.,,,1813–1849,,
P3549800,person,PERSON-REGISTER,,,,"Fugl, George Edward (1841–1900)","Løjtnant i Søetaten, senere Kommandør.",,,1841–1900,,
P3550000,person,PERSON-REGISTER,,,,"Fugl, Silvio (1844–1924)","Student 1864, cand. phil., Oversætter, senere Translatør og engelsk Vicekonsul.",,,1844–1924,,
P3550200,person,PERSON-REGISTER,,,,"Fuglsang, Anna Dorthea, f. Kjerulf (1779–1868)",g. 1804 m. Niels Studsgaard F.,,,1779–1868,,
P3550800,person,PERSON-REGISTER,,,,"Fuglsang, Herman Christian (1805–1877)","Søn af Niels Studsgaard F., Student 1822, stud.theol., senere Skolelærereksamen og Huslærer.",,,1805–1877,,
P3551400,person,PERSON-REGISTER,,,,"Fuglsang, Lucie (1807–1882)","Datter af Niels Studsgaard F., g. 1837 m. Sognepræst i Frørup Peter Nielsen.",,,1807–1882,,
P3551800,person,PERSON-REGISTER,,,,"Fuglsang, Niels Studsgaard (1759–1832)","Søn af Lucia Abelona Dall, Sognepræst ved St. Mikkels Kirke, Slagelse, 1828 Konsistorialraad.",,,1759–1832,,
P3553600,person,PERSON-REGISTER,,,,"Fulton, Robert (1765–1815)","Amerikansk Opfinder, Dampskibets Opfinder.",,,1765–1815,,
P3553800,person,PERSON-REGISTER,,,,"Funch, D. E. (1821–1910)","Vekselmægler, Fabrikant, Grosserer.",,,1821–1910,,
P3554000,person,PERSON-REGISTER,,,,"Funch, Emma Maria, f. Friherreinde Lagerheim (1834–1895)","Datter af Elias L. (1791–1864), g. 1860 m. D.E.F.",,,1834–1895,,
P3554200,person,PERSON-REGISTER,,,,"Funch, William C. F. (1837–1872)","Løjtnant i Søetaten, 1869 kar. Kaptajn, Adjudant hos Kong Georg I af Grækenland.",,,1837–1872,,
P3554400,person,PERSON-REGISTER,,,,"Funck, Wilhelm Erik (1824–?)","Solodanser ved Det kgl. Teater 1844–1862, derefter udvandret til Amerika.",,,1824,,
P3554600,person,PERSON-REGISTER,,,,"Führich, Joseph von (1800–1876)",Østrigsk Maler.,,,1800–1876,,
P3554800,person,PERSON-REGISTER,,,,"Fürst, Frøken","(enten Augusta, 1818–1893, eller Mathilde, 1832–98).",,,,,
P3555000,person,PERSON-REGISTER,,,,"Fürstenau, Moritz (1824–1889)","Søn af A.B.F., Fløjtenist, 1842 Medlem af Hofkapellet i Dresden, Musikhistoriker.",,,1824–1889,,
P3555200,person,PERSON-REGISTER,,,,"Fürstenberg, Pontus (1827–1902)","Grosserer i Göteborg, Kunstsamler.",,,1827–1902,,
P3555600,person,PERSON-REGISTER,,,,"Füssel, Andreas (1809–1865)",Balletdanser ved Det kgl. Teater.,,,1809–1865,,
P3556200,person,PERSON-REGISTER,,,,"Fölsch von Fels, Edvard Gustaf",svensknorsk Generalkonsul i Marseille.,,,,,
P3556400,person,PERSON-REGISTER,,,,"Fønss, Frederik Jørgen (1794–1885)","exam. jur., Kammerjunker.",,,1794–1885,,
P3556600,person,PERSON-REGISTER,,,,"Fønss, Henrik (1796–1887)","Toldkasserer i Nyborg, fhv. Ritmester, Kammerjunker, 1853 Kammerherre.",,,1796–1887,,
P3557200,person,PERSON-REGISTER,,,,"Fønss, Holger Lauritz Basse (1807–1894)","Sognepræst i Middelfart, 1865–1884 i Vejlby, Fyn, Provst.",,,1807–1894,,
P3557400,person,PERSON-REGISTER,,,,"Fønss, Niels Basse (1793–1858)","Kammerherre, Stamhusbesidder, Hindsgavl.",,,1793–1858,,
P3557600,person,PERSON-REGISTER,,,,"Fønss, Rogert (1796–1882)","Kammerherre, tidligere Ejer af Søbysøgaard.",,,1796–1882,,
P3558000,person,PERSON-REGISTER,,,,"Förster, August (1828–1889)",Tysk Skuespiller og Teaterdirektør.,,,1828–1889,,
P3558200,person,PERSON-REGISTER,,,,"Förster, Ernst (1800–1885)","Historiemaler, Kunsthistoriker, Forfatter af Rejsebøger.",,,1800–1885,,
P3558400,person,PERSON-REGISTER,,,,"Förster, Karl August (1784–1841)","Tysk Oversætter, Professor ved Kadetakademiet i Dresden.",,,1784–1841,,
P3558800,person,PERSON-REGISTER,,,,"Förster, Luise, f. Förster (1794–1877)",Enke efter K.A.F.,,,1794–1877,,
P3559000,person,PERSON-REGISTER,,,,"Gad, Christian Sophus (1827–1899)","Søn af P. C. Stenersen G., 1871 Stiftsprovst i Aalborg og Sognepræst ved Budolphi Kirke, 1884 Sognepræst i Skellerup og Gunderslev.",,,1827–1899,,
P3559200,person,PERSON-REGISTER,,,,"Gad, Dorothea (Thea), f. Tønsberg (1840–1889)","Datter af N.Chr.Tønsberg, g. 1862 m. G.E.G.G.",,,1840–1889,,
P3559400,person,PERSON-REGISTER,,,,"Gad, Elieser (1823–1852)","Søn af P. G. Stenersen G., cand. jur. 1850.",,,1823–1852,,
P3559800,person,PERSON-REGISTER,,,,"Gad, G. E. G. (1830–1906)",Forlagsboghandler.,,,1830–1906,,
P3560000,person,PERSON-REGISTER,,,,"Gad, Knud (1797–1870)",Skibsklarerer i Helsingør.,,,1797–1870,,
P3560200,person,PERSON-REGISTER,,,,"Gad, P. G. Stenersen (1797–1851)",Biskop over Fyns Stift 1848–1851.,,,1797–1851,,
P3560600,person,PERSON-REGISTER,,,,"Gad, Sophie Georgia, f. Clausen (1799–1875)","Søster til H. N. Clausen, g. 1822 m. P. C. Stenersen G.",,,1799–1875,,
P3560800,person,PERSON-REGISTER,,,,"Gade, Elisa Sophia, f. de Garlieb (1831–1906)","Balletdanserinde, g. 1865 m. Ludvig G.",,,1831–1906,,
P3561000,person,PERSON-REGISTER,,,,"Gade, F. G. (1830–1905)","Købmand i Bergen, amerikansk Konsul.",,,1830–1905,,
P3561200,person,PERSON-REGISTER,,,,"Gade, Felix (1855–1928)","Søn af Niels W. G., senere Afdelingsbestyrer for Sparekassen for Kjøbenhavn og Omegn.",,,1855–1928,,
P3561600,person,PERSON-REGISTER,,,,"Gade, Gerhard (1834–1909)",Amerikansk Konsul i Christiania.,,,1834–1909,,
P3561800,person,PERSON-REGISTER,,,,"Gade, Herman Andreas (1831–1877)","Norsk Premierløjtnant i Søetaten, som Frivillig 1864 tjenstgørende på »Rolf Krake«, Adjudant hos Prins Oskar Fredrik, 1866 Kammerherre, 1873 Kabinetssekretær, 1874 Kaptajn.",,,1831–1877,,
P3562000,person,PERSON-REGISTER,,,,"Gade, Ingeborg, f. Wallem (1830–1902)",g. 1854 m. F.G.G.,,,1830–1902,,
P3562200,person,PERSON-REGISTER,,,,"Gade, Ludvig (1823–1897)","Balletdanser ved Det kgl. Teater, Balletdirigent, Afsked 1890.",,,1823–1897,,
P3564000,person,PERSON-REGISTER,,,,"Gade, Mathilde, f. Stæger (1833–1915)","Datter af Marie Erslev, g. 1857 m. Niels W. G.",,,1833–1915,,
