person_id,reg_id,tier,register_name,live_label,shared_pages,note
HCAP00246,Reg0058610,exact_name,"Frankrig, François I, Konge af –","Frankrig, François I, Konge af – (1494–1547)",1,
HCAP00247,Reg0058880,exact_name,"Frederiksen, H. G.","Frederiksen, H. G. (1840–1921)",1,
HCAP00248,Reg0058890,exact_name,"Frederiksen, H. P.","Frederiksen, H. P. (død 1891, 81 år gl.)",1,
HCAP00249,Reg0059020,exact_name,Freiing,Freiing,1,
HCAP00250,Reg0056190,exact_name,"Faaborg, Christian","Faaborg, Christian (1811–1857)",1,
HCAP00251,Reg0060350,exact_name,"Gad, G. E. G.","Gad, G. E. G. (1830–1906)",1,
HCAP00252,Reg0060500,exact_name,"Gadow, Louise von, f. Komtesse Krag-Juel-Vind-Frijs","Gadow, Louise von, f. Komtesse Krag-Juel-Vind-Frijs (1820–1883)",1,
HCAP00253,Reg0045310,exact_name,"Galiari, Gabriele","Galiari, Gabriele (1560–1631)",1,
HCAP00254,Reg0060600,exact_name,"Galitzin, Vasiliu Petrovid, Fyrste","Galitzin, Vasiliu Petrovid, Fyrste (1800–1862)",1,
HCAP00255,Reg0060620,exact_name,"Gall, Leonore von, Friherre inde, f. von Gall","Gall, Leonore von, Friherre inde, f. von Gall (1806–1878)",4,
HCAP00256,Reg0060660,exact_name,"Gallenga, Mrs.","Gallenga, Mrs.",1,
HCAP00257,Reg0045380,name_and_overlap,"Galon, Madame","Galon, Madame",1,
HCAP00258,Reg0045400,exact_name,"Galon, P.","Galon, P. (død 1918)",3,
HCAP00259,Reg0045410,exact_name,"Gambiaso, Luca","Gambiaso, Luca (1527–1585)",1,
HCAP00260,Reg0060860,exact_name,"Garlieb, Frøknerne Anna Sophie Louise, Wilhelmine Elisabeth og Augusta Friderike","Garlieb, Frøknerne Anna Sophie Louise, Wilhelmine Elisabeth og Augusta Friderike",1,
HCAP00261,Reg0046570,exact_name,"Gastex, Blanche, f. Jurgensen","Gastex, Blanche, f. Jurgensen (1843–?)",1,
HCAP00262,Reg0046650,exact_name,"Gastillien, Pedro I, den Grusomme, Konge af –","Gastillien, Pedro I, den Grusomme, Konge af – (1334–1369)",1,
HCAP00263,Reg0046720,exact_name,Gastrén,Gastrén,1,
HCAP00264,Reg0046770,exact_name,Gaubet,Gaubet,1,
HCAP00265,Reg0046780,exact_name,"Gaus, Salomon de","Gaus, Salomon de (1576–ca. 1630)",1,
HCAP00266,Reg0061030,exact_name,"Gayangos y Arce, Emilia","Gayangos y Arce, Emilia",2,
HCAP00267,Reg0046880,exact_name,Gazin,Gazin,1,
HCAP00268,Reg0046910,exact_name,"Gederfeld de Simonsen, Carl","Gederfeld de Simonsen, Carl (1782–1853)",0,
HCAP00269,Reg0061320,exact_name,"Geldhaar, Wilhelmina (Mina)","Geldhaar, Wilhelmina (Mina) (1837–1923)",1,
HCAP00270,Reg0061380,exact_name,"Genevay, Antoine","Genevay, Antoine (1811–ca. 1885)",5,
HCAP00271,Reg0061410,exact_name,"Gerdislaw, Charlotte von","Gerdislaw, Charlotte von",1,
HCAP00272,Reg0061440,exact_name,"Gerlach, G. L.","Gerlach, G. L. (1833–1893)",1,
HCAP00273,Reg0061450,exact_name,"Gerlaöh, Leocadie, f. Bergnehr","Gerlaöh, Leocadie, f. Bergnehr (1826–1919)",6,
HCAP00274,Reg0061520,exact_name,"Gerstenberg, Juliane (Lulu)","Gerstenberg, Juliane (Lulu), (1842–1930)",1,
HCAP00275,Reg0061630,exact_name,"Gheezy, Peter von","Gheezy, Peter von",0,
HCAP00276,Reg0061780,exact_name,"Giovanni, Gondoliere","Giovanni, Gondoliere",0,
HCAP00277,Reg0061930,exact_name,"Gjenge, (?)",Gjenge(?),1,
HCAP00278,Reg0061940,exact_name,Gjerlev,Gjerlev,1,
HCAP00279,Reg0048160,exact_name,Glevermann,Glevermann,1,
HCAP00280,Reg0062170,exact_name,"Glücksborg, Christian, Prins af Slesvig-Holsten-Sønderborg-G.","Glücksborg, Christian, Prins af Slesvig-Holsten-Sønderborg-G. (1818–1906)",3,
HCAP00281,Reg0048220,exact_name,"Gohen, den unge","Gohen, den unge",1,
HCAP00282,Reg0048850,exact_name,"Golloredo-Mansfeld, Hieronymus, Greve","Golloredo-Mansfeld, Hieronymus, Greve (1775–1822)",0,
HCAP00283,Reg0064520,exact_name,"Göschel, Frue","Göschel, Frue",0,
HCAP00284,Reg0062650,exact_name,"Gotthelf, Jeremias (Pseud. for Albert Bitzius)","Gotthelf, Jeremias (Pseud. for Albert Bitzius) (1797–1854)",1,
HCAP00285,Reg0062700,exact_name,"Govi, Doris, f. Risler","Govi, Doris, f. Risler (død 1874)",2,
HCAP00286,Reg0062710,exact_name,"Govi, Povline","Govi, Povline (1834–1882)",2,
HCAP00287,Reg0062850,exact_name,"Grandjean, G. F.","Grandjean, G. F. (1811–1877)",1,
HCAP00288,Reg0062900,exact_name,"Grassett, Mr.","Grassett, Mr.",0,
HCAP00289,Reg0063040,exact_name,Gregor XVI,Gregor XVI (1765–1846),9,
HCAP00290,,none,"Griffin, Alice McClure",,0,
HCAP00291,Reg0063140,exact_name,"Griffin, G. W.","Griffin, G. W.",4,
HCAP00292,Reg0063240,exact_name,"Grimm, Hermann","Grimm, Hermann (1828–1901)",1,
HCAP00293,Reg0063570,exact_name,"Gruner, A. W.","Gruner, A. W.",1,
HCAP00294,Reg0063770,exact_name,"Grøn, M. G.","Grøn, M. G. (1854–1939)",1,
HCAP00295,Reg0063930,exact_name,"Guillaumo, Louise, f. de Basseux","Guillaumo, Louise, f. de Basseux",2,
HCAP00296,Reg0063940,exact_name,"Guirao, Angel","Guirao, Angel",0,
HCAP00297,Reg0064750,exact_name,Haffner,Haffner,1,
HCAP00298,Reg0064880,exact_name,"Hage, Maria Sophia","Hage, Maria Sophia",1,
HCAP00299,Reg0064900,exact_name,"Hage, Vilhelmine, f. Faber","Hage, Vilhelmine, f. Faber (1810–1891)",1,
HCAP00300,Reg0065080,exact_name,"Hahn, Christian Heinrich Carl","Hahn, Christian Heinrich Carl (1802–1868)",1,
HCAP00301,Reg0065290,exact_name,"Hamann, Caroline, f. Lindberg","Hamann, Caroline, f. Lindberg (død 1898, 81 år gl.)",1,
HCAP00302,Reg0065300,exact_name,"Hamann, Peter Heinrich Chr.","Hamann, Peter Heinrich Chr. (død 1875, 61 år gl.)",1,
HCAP00303,Reg0065310,exact_name,"Hamann, Petra Henriette Christine (f. ca. 1842)","Hamann, Petra Henriette Christine (f. ca. 1842)",1,
HCAP00304,Reg0065510,exact_name,"Hamilton, Maria Gharlotta, Grevinde, f. von Hofsten","Hamilton, Maria Gharlotta, Grevinde, f. von Hofsten (1795–1874)",1,
HCAP00305,,ambiguous,"Hamilton, Mrs.",,0,
HCAP00306,,ambiguous,"Hamilton, Mrs.",,0,
HCAP00307,Reg0065680,exact_name,"Hanck, Christiane (Jane)","Hanck, Christiane (Jane) (1808–1881)",4,
HCAP00308,Reg0065690,exact_name,"Hanck, Henriette (Jette)","Hanck, Henriette (Jette) (1807–1846)",3,
HCAP00309,Reg0065960,exact_name,"Hansen, Anders (kaldet Traes)","Hansen, Anders (kaldet Traes) (ca. 1751–1827)",1,
HCAP00310,Reg0066180,exact_name,"Hansen, Doris Erhard, f. Pfeil","Hansen, Doris Erhard, f. Pfeil (1844–1927)",1,
HCAP00311,Reg0065870,exact_name,"Hansen, Frøken","Hansen, Frøken",0,
HCAP00312,Reg0066020,exact_name,"Hansen, G. A. V.","Hansen, G. A. V. (1836–1895)",1,
HCAP00313,Reg0066310,exact_name,"Hansen, Gunild Margrete","Hansen, Gunild Margrete",1,
HCAP00314,Reg0066410,exact_name,"Hansen, Jules (»Spidsmusen«)","Hansen, Jules (»Spidsmusen«) (1828–1908)",1,
HCAP00315,Reg0066420,exact_name,"Hansen, Jørgen","Hansen, Jørgen (død 1842)",1,
HCAP00316,Reg0066700,exact_name,"Hansen, Vilhelmine Jacobine","Hansen, Vilhelmine Jacobine (død 1885, 82 år gl.)",1,
HCAP00317,Reg0066720,exact_name,Hansen-Sønderkøge,Hansen-Sønderkøge (1849–1876),1,
HCAP00318,Reg0066750,exact_name,"Hansteen, Frk.","Hansteen, Frk.",2,
HCAP00319,Reg0066760,exact_name,"Haphys, (Hephys)",Haphys (Hephys),1,
HCAP00320,Reg0066870,exact_name,"Harboe, Marie, f. Mohns","Harboe, Marie, f. Mohns (død 1880)",1,
HCAP00321,Reg0066880,exact_name,"Harboe, Wilhelmine Margrethe, f. Schickerling","Harboe, Wilhelmine Margrethe, f. Schickerling (død 1905)",1,
HCAP00322,Reg0066950,exact_name,"Hardwick, John","Hardwick, John",2,
HCAP00323,Reg0066970,exact_name,"Harkort, Frue","Harkort, Frue",0,
HCAP00324,Reg0067290,exact_name,"Hartmann, Frederik (Fritz)","Hartmann, Frederik (Fritz) (1843–1908)",12,
HCAP00325,Reg0067500,exact_name,"Harum, Ben Mohabit el","Harum, Ben Mohabit el",0,
HCAP00326,Reg0067510,exact_name,"Harun al Raschid, Abu Dj afar, Kalif i Bagdad","Harun al Raschid, Abu Dj afar, Kalif i Bagdad (763–809)",1,
HCAP00327,Reg0067740,exact_name,"Haucke, Grevinde, f. von Rhode","Haucke, Grevinde, f. von Rhode",1,
HCAP00328,Reg0067750,exact_name,Hauff,Hauff,1,
HCAP00329,Reg0067770,exact_name,"Haulleville, Melusine Charlotte Julie Wilhelmine, Baronesse, f. von Piessen","Haulleville, Melusine Charlotte Julie Wilhelmine, Baronesse, f. von Piessen (1828–1892)",1,
HCAP00330,Reg0067780,exact_name,"Haulleville, Prosper, Baron","Haulleville, Prosper, Baron (død 1898)",2,
HCAP00331,Reg0067790,exact_name,Haurowitz. Lion V.,"Haurowitz. Lion V. (død 1905, 80 år gl.)",1,
HCAP00332,Reg0067820,exact_name,"Hauser, Miska (Michael)","Hauser, Miska (Michael) (1822–1887)",1,
HCAP00333,Reg0067990,exact_name,"Healey, Agnes Isabella","Healey, Agnes Isabella",1,
HCAP00334,Reg0068000,exact_name,"Healey, Christine Mary","Healey, Christine Mary",2,
HCAP00335,Reg0068210,exact_name,"Hedin, Sven (Svante)","Hedin, Sven (Svante) (1822–1896)",1,
HCAP00336,Reg0068280,exact_name,"Hegermann-Lindencrone, Gai","Hegermann-Lindencrone, Gai (1807–1893)",1,
HCAP00337,Reg0068310,exact_name,"Hegermann-Lindencrone, Johan Frederik (Fritz)","Hegermann-Lindencrone, Johan Frederik (Fritz) (1840–1938)",1,
HCAP00338,Reg0068500,exact_name,"Heilmann, Anna Henriette, f. Bøcher","Heilmann, Anna Henriette, f. Bøcher (1801–1872)",1,
HCAP00339,Reg0068670,exact_name,Heinitz,Heinitz,1,
HCAP00340,Reg0068710,exact_name,"Heins, Frøken","Heins, Frøken",1,
HCAP00341,Reg0068720,exact_name,"Heinzel, Max","Heinzel, Max",1,
HCAP00342,Reg0069170,exact_name,"Hennecke, Johann Heinrich","Hennecke, Johann Heinrich",2,
HCAP00343,Reg0069180,exact_name,"Hennecke, Johann Heinrich Erdwin","Hennecke, Johann Heinrich Erdwin (død 1855)",0,
HCAP00344,Reg0069320,exact_name,Henrik Fuglefænger,Henrik Fuglefænger,1,
HCAP00345,Reg0069330,exact_name,Henrik III,Henrik III,1,
HCAP00346,Reg0069340,exact_name,Henrik IV,Henrik IV,1,
HCAP00347,Reg0069370,exact_name,Henriques’ Broder og Broderens Kone,Henriques’ Broder og Broderens Kone,3,
HCAP00348,Reg0069600,exact_name,"Henselt, Rosalie, f. Manger","Henselt, Rosalie, f. Manger",2,
HCAP00349,Reg0069750,exact_name,"Hermansen, G.","Hermansen, G. (1806–1882)",1,
HCAP00350,Reg0069800,exact_name,"Herskind, Carl Ludvig","Herskind, Carl Ludvig (død 1919)",1,
HCAP00351,Reg0069810,exact_name,"Herskind, Marie","Herskind, Marie",1,
HCAP00352,Reg0070080,exact_name,Herzog og Frue,Herzog og Frue,1,
HCAP00353,Reg0070210,exact_name,"Hessen-Kassel, Friedrich II, Landgreve af –","Hessen-Kassel, Friedrich II, Landgreve af – (død 1785)",0,
HCAP00354,Reg0070340,exact_name,"Heycke, Frøken","Heycke, Frøken",0,
HCAP00355,Reg0070540,exact_name,"Hijmans, Jacobus","Hijmans, Jacobus",1,
HCAP00356,Reg0070810,exact_name,"Hjelm, Octavia","Hjelm, Octavia (1834–1918)",1,
HCAP00357,Reg0070830,exact_name,"Hjelm, Sophie","Hjelm, Sophie (1828–1872)",1,
HCAP00358,Reg0071070,exact_name,"Hoffmann von Hoffmannsegg, Johann Genturius, Greve","Hoffmann von Hoffmannsegg, Johann Genturius, Greve (1766–1849)",1,
HCAP00359,Reg0071110,exact_name,"Hofman-Bang, Charlotte, f. Müller","Hofman-Bang, Charlotte, f. Müller (1851–1934)",1,
HCAP00360,Reg0071250,exact_name,"Hohwii, Andreas","Hohwii, Andreas (1803–1885)",2,
HCAP00361,Reg0071240,exact_name,"Hohwii, Frk.","Hohwii, Frk.",1,
HCAP00362,Reg0071280,exact_name,"Holbech, J. A. G.","Holbech, J. A. G. (1815–1885)",1,
HCAP00363,Reg0071560,exact_name,"Hollenius, Laurence J.","Hollenius, Laurence J.",1,
HCAP00364,Reg0071960,exact_name,"Holst, Emil","Holst, Emil",0,
HCAP00365,Reg0072030,exact_name,Holstein,Holstein,1,
HCAP00366,Reg0072200,exact_name,"Holstein (-Ledreborg), Henriette, Grevinde, f. Løvenørn","Holstein (-Ledreborg), Henriette, Grevinde, f. Løvenørn (1842–1915)",0,
HCAP00367,Reg0072430,exact_name,"Holsten-C(h)arisius, Adam Christopher, Baron","Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",10,
HCAP00368,Reg0072440,exact_name,"Holsten-Lehn-Gharisius, Frederik (Fritz), Baron","Holsten-Lehn-Gharisius, Frederik (Fritz), Baron (1796–1888)",4,
HCAP00369,Reg0072470,exact_name,Holten,Holten,1,
HCAP00370,Reg0072660,exact_name,"Honthorst, Gerhard (Gerrit) (Gherardo della Notte)","Honthorst, Gerhard (Gerrit) (Gherardo della Notte) (1590–1656)",2,
HCAP00371,Reg0072680,exact_name,"Hoorn (Hornes), Filip van","Hoorn (Hornes), Filip van",2,
HCAP00372,Reg0072690,exact_name,"Hope, James (fra 1853: Hope-Scott)","Hope, James (fra 1853: Hope-Scott), (1812–1873)",1,
HCAP00373,Reg0072720,exact_name,Hoppe,Hoppe,2,
HCAP00374,Reg0072910,exact_name,"Horn, Franz (1781 (83 ?)-1837)","Horn, Franz (1781 (83 ?)-1837)",0,
HCAP00375,Reg0072890,exact_name,"Horn, Grevinde","Horn, Grevinde",1,
HCAP00376,Reg0072940,exact_name,"Horneman, G. F. E.","Horneman, G. F. E. (1840–1906)",2,
HCAP00377,Reg0073120,exact_name,"Horrocks, John","Horrocks, John",1,
HCAP00378,Reg0073280,exact_name,"Houghton, Henry O.","Houghton, Henry O.",0,
HCAP00379,Reg0073300,exact_name,"Houriet, Mile","Houriet, Mile",1,
HCAP00380,Reg0073950,exact_name,Hübner & Matz,Hübner & Matz,1,
HCAP00381,Reg0073990,exact_name,"Hübsch von Grossthai, Alphonse, Baron","Hübsch von Grossthai, Alphonse, Baron (død 1856)",1,
HCAP00382,Reg0073670,exact_name,"Hundt, Garlotta, Grevinde, f. Marchesa di Florenzi","Hundt, Garlotta, Grevinde, f. Marchesa di Florenzi (1820–?)",1,
HCAP00383,Reg0073700,exact_name,"Hunt, John","Hunt, John",1,
HCAP00384,Reg0073860,exact_name,Hvid,Hvid,1,
HCAP00385,Reg0074190,exact_name,"Høegh-Guldberg, Christierne (Stierna)","Høegh-Guldberg, Christierne (Stierna) (1806–1888)",1,
HCAP00386,Reg0074270,exact_name,"Høegh-Guldberg, Vilhelmine (Mine)","Høegh-Guldberg, Vilhelmine (Mine) (1810–1877)",1,
HCAP00387,Reg0074320,exact_name,"Høhling, Thora, f. Baronesse Reedtz-Thott","Høhling, Thora, f. Baronesse Reedtz-Thott (1824–1895)",1,
HCAP00388,Reg0074440,exact_name,"Iacobæus, Anton Holger","Iacobæus, Anton Holger (1810–1882)",1,
HCAP00389,Reg0074580,exact_name,"Ingemann, Bernhard Severin","Ingemann, Bernhard Severin (1789–1862)",16,
HCAP00390,Reg0074620,exact_name,Ingerslev,Ingerslev,1,
HCAP00391,Reg0074690,exact_name,"Insinger, J. H.","Insinger, J. H.",3,
HCAP00392,Reg0074700,exact_name,"Ioannou, Filippos","Ioannou, Filippos (1796–1880)",2,
HCAP00393,Reg0074930,exact_name,"Iwanowsky, Peter von","Iwanowsky, Peter von",1,
HCAP00394,Reg0074940,exact_name,"Jablonka, Josef","Jablonka, Josef",1,
HCAP00395,Reg0074980,exact_name,"Jacobi, Constance","Jacobi, Constance",3,
HCAP00396,Reg0075000,exact_name,"Jacobi, Emma","Jacobi, Emma (1831–1880)",1,
HCAP00397,Reg0075130,exact_name,"Jacobsen, J. G.","Jacobsen, J. G. (1811–1887)",12,
HCAP00398,Reg0075240,exact_name,"Jaell, Alfred","Jaell, Alfred (1832–1882)",2,
HCAP00399,Reg0075260,exact_name,"Jameson (kaldes af H.C. Andersen ogsaa Jackson), Andrew","Jameson (kaldes af H.C. Andersen ogsaa Jackson), Andrew",0,
HCAP00400,Reg0075280,exact_name,"Janauschek, Franziska (Fanny)","Janauschek, Franziska (Fanny) (1829–1904)",1,
HCAP00401,Reg0075350,exact_name,"Jansen, Ida (Marie)","Jansen, Ida (Marie) (1847–1920)",1,
HCAP00402,Reg0075390,exact_name,Jaque,Jaque,1,
HCAP00403,Reg0075420,exact_name,"Jean Paul, (Pseud. f. Johann Paul Friedrich Richter)",Jean Paul (Pseud. f. Johann Paul Friedrich Richter) (1763–1825),4,
HCAP00404,Reg0075430,exact_name,Jeanne d’Arc,Jeanne d’Arc (1412–1431),4,
HCAP00405,Reg0075750,exact_name,"Jensen, Thora","Jensen, Thora",2,
HCAP00406,Reg0075780,exact_name,"Jenssen-Tusch, Wilhelm Theodor Amalrich","Jenssen-Tusch, Wilhelm Theodor Amalrich (død 1894)",1,
HCAP00407,Reg0075840,exact_name,"Jerichau, Nanny (Agnete)","Jerichau, Nanny (Agnete) (1853–1897)",3,
HCAP00408,Reg0075880,exact_name,"Jerndorff, Frk.","Jerndorff, Frk.",1,
HCAP00409,Reg0076110,exact_name,"Jeunesse, Auguste","Jeunesse, Auguste",1,
HCAP00410,Reg0076130,exact_name,"Joanny (Jean-Bernard Brisebarre, kaldet -)","Joanny (Jean-Bernard Brisebarre, kaldet -) (1775–1849)",1,
HCAP00411,Reg0076180,exact_name,"Johan, (den lille)",Johan (den lille),1,
HCAP00412,Reg0076200,exact_name,"Johann, Karantæne-Guardian","Johann, Karantæne-Guardian",1,
HCAP00413,Reg0076400,exact_name,"Jonquiéres, Frederik de Dompierre de","Jonquiéres, Frederik de Dompierre de (1854–1925)",4,
HCAP00414,Reg0076480,exact_name,"Josika, Mikols, Baron","Josika, Mikols, Baron (1796–1865)",1,
HCAP00415,Reg0076500,exact_name,Josva,Josva,1,
HCAP00416,Reg0076510,exact_name,Juan d’Austria,Juan d’Austria (1547–1548),1,
HCAP00417,Reg0076570,exact_name,"Juel, Frederikke, f. Komtesse Knuth","Juel, Frederikke, f. Komtesse Knuth (1777–1861)",1,
HCAP00418,Reg0076660,exact_name,Julia,Julia (død 14),1,
HCAP00419,Reg0076690,exact_name,"Junck, Karl","Junck, Karl (1814/16–78)",1,
HCAP00420,Reg0076710,exact_name,"Junck, Wilhelm","Junck, Wilhelm",4,
HCAP00421,Reg0076720,exact_name,Jung,Jung,1,
HCAP00422,Reg0076780,exact_name,"Jurgensen, Caroline Christiane, f. Borch","Jurgensen, Caroline Christiane, f. Borch (1817–1867)",3,
HCAP00423,Reg0077390,exact_name,"Jørgensen, Jørgen","Jørgensen, Jørgen",0,
HCAP00424,Reg0077590,exact_name,"Kali, Nancy, f. Rørbye","Kali, Nancy, f. Rørbye (1813–1863)",1,
HCAP00425,Reg0077600,exact_name,"Kali, Peter Julius","Kali, Peter Julius (1804–1878)",2,
HCAP00426,Reg0081460,exact_name,"Käsemodel, G. H.","Käsemodel, G. H. (1798–1849)",1,
HCAP00427,Reg0081470,exact_name,Käthchen von Heilbronn,Käthchen von Heilbronn,1,
HCAP00428,Reg0077860,exact_name,"Kaulbach, Josefa von (1851–19?)","Kaulbach, Josefa von (1851–19?)",4,
HCAP00429,Reg0077910,exact_name,"Kayser, G. J. H.","Kayser, G. J. H. (1811–1870)",4,
HCAP00430,Reg0078400,exact_name,"Kircher, Frøknerne","Kircher, Frøknerne",0,
HCAP00431,Reg0078420,exact_name,"Kirk, Mette, f. Ghristensdatter","Kirk, Mette, f. Ghristensdatter (1799–1869)",1,
HCAP00432,Reg0078560,exact_name,"Kiær, Emilie","Kiær, Emilie",1,
HCAP00433,Reg0078570,exact_name,"Kiær, Frederik (Fritz)","Kiær, Frederik (Fritz) (1825–1893)",5,
HCAP00434,Reg0078670,exact_name,Kjærulf,Kjærulf,1,
HCAP00435,Reg0078760,exact_name,"Klein, Caroline, f. Serre","Klein, Caroline, f. Serre",3,
HCAP00436,Reg0078780,exact_name,"Klein, Victor","Klein, Victor",0,
HCAP00437,Reg0078870,exact_name,"Klock (Klok), Frk.","Klock (Klok), Frk.",1,
HCAP00438,Reg0078860,exact_name,"Klock, Frue","Klock, Frue",1,
HCAP00439,Reg0079410,exact_name,Knör & Sohn,Knör & Sohn,1,
HCAP00440,Reg0079040,exact_name,"Knudsen, Frøken","Knudsen, Frøken",1,
HCAP00441,Reg0079290,exact_name,"Knuth, Anna Eleonore Frederikke Elisabeth, Grevinde, f. Komtesse Holck-Winterfeldt","Knuth, Anna Eleonore Frederikke Elisabeth, Grevinde, f. Komtesse Holck-Winterfeldt (1841–1917)",1,
HCAP00442,Reg0079470,exact_name,"Koch, G. G.","Koch, G. G. (1737–1813)",1,
HCAP00443,Reg0079540,exact_name,"Koch, Hans Henrik (Henni)","Koch, Hans Henrik (Henni) (1836–1903)",19,
HCAP00444,Reg0079640,exact_name,"Koch, Jørgen Hansen (»Jøn«)","Koch, Jørgen Hansen (»Jøn«) (1861–1935)",19,
HCAP00445,Reg0079820,exact_name,"Kohan, A.","Kohan, A.",1,
HCAP00446,Reg0079840,exact_name,Kohle,Kohle,0,
HCAP00447,Reg0081520,exact_name,"Königsberger, Elias Colm","Königsberger, Elias Colm",0,
HCAP00448,Reg0079980,exact_name,Koopmann & Comp.,Koopmann & Comp.,1,
HCAP00449,Reg0080090,exact_name,"Koscielski o: Koscietoki, Hugo von","Koscielski o: Koscietoki, Hugo von",1,
HCAP00450,Reg0080150,exact_name,"Kottwitz, (Fritz?)",Kottwitz (Fritz?),0,
HCAP00451,Reg0080230,exact_name,Kragh,Kragh,1,
HCAP00452,Reg0080680,exact_name,"Krog-Meyer, Frøken","Krog-Meyer, Frøken",1,
HCAP00453,Reg0080720,exact_name,"Krogh, Frøknerne","Krogh, Frøknerne",1,
HCAP00454,Reg0080970,exact_name,Kruse,Kruse,1,
HCAP00455,Reg0081230,exact_name,"Kuhlau, Georg Frederik","Kuhlau, Georg Frederik (død 1878)",1,
HCAP00456,Reg0081250,exact_name,Kuliman,Kuliman,1,
HCAP00457,Reg0081320,exact_name,"Kunze, Frau","Kunze, Frau",0,
HCAP00458,Reg0081350,exact_name,"Kutzner, Maria (Mimmy)","Kutzner, Maria (Mimmy) (1851–1876)",1,
HCAP00459,Reg0081570,exact_name,"Køppen, Adolph Ludvig","Køppen, Adolph Ludvig (1804–ca. 1873)",8,
HCAP00460,Reg0081640,exact_name,"Køster, Nicolette","Køster, Nicolette (1841–1897)",1,
HCAP00461,Reg0082140,exact_name,"Lange, Juliana Maria, f. Michaelsen","Lange, Juliana Maria, f. Michaelsen (1799–1866)",1,
HCAP00462,Reg0082430,exact_name,"Larramendi, Donna","Larramendi, Donna",1,
HCAP00463,Reg0082440,exact_name,"Larramendi, José","Larramendi, José",2,
HCAP00464,Reg0082700,exact_name,"Lassen, Jfr.","Lassen, Jfr.",1,
HCAP00465,Reg0083010,exact_name,"Lavaggi(?), Carolina","Lavaggi(?), Carolina",1,
HCAP00466,Reg0083040,exact_name,"Le Beuf, Madame","Le Beuf, Madame",1,
HCAP00467,Reg0083130,exact_name,"Lees, F. S. Miss","Lees, F. S. Miss",2,
HCAP00468,Reg0083240,exact_name,"Lehmann, Heinrich (Henri)","Lehmann, Heinrich (Henri) (1810–1890)",1,
HCAP00469,Reg0083400,exact_name,"Leijonhufvud, Birgitta (Brita)","Leijonhufvud, Birgitta (Brita) (1514–1572)",1,
HCAP00470,Reg0083670,exact_name,"Leo I, (den Store)",Leo I (den Store) (død 461),1,
HCAP00471,Reg0083680,exact_name,Leo IV,Leo IV (død 855),1,
HCAP00472,Reg0083690,exact_name,Leo XII,Leo XII (1760–1829),1,
HCAP00473,Reg0083740,exact_name,"Léon, Emilie & Virgile","Léon, Emilie & Virgile",1,
HCAP00474,Reg0083760,exact_name,Leonhard,Leonhard,1,
HCAP00475,Reg0084040,exact_name,"Levetzau, Friederike","Levetzau, Friederike (1817–1885)",1,
