vol,page,date,month,year,heading,text
VI,204,1865-03-29,Marts.,1865,Onsdag 29,"<204-11>    Onsdag 29 Prøven gik bedre end før men Høedt var misfornøiet
<204-12>    med den og vilde sætte det Hele i Scene naar jeg
<204-13>    fik Holst til at sige et Par Ord til ham. Det var for mig en
<204-14>    svær diplomatisk Opgave, men den gik ved Holsts Godmodighed;
<204-15>    vi tre kom sammen i hans Værelse. Holst gik [15]
<204-16>    igjennem hvad han havde tænkt sig, forlangte af mig at jeg
<204-17>    tillod ham at strege et Par Replikker. Til Aften havde Høedt
<204-18>    Frøken Lange Fru Eckardt, Frøken Andersen og Hultmann
<204-19>    oppe i Theatret til at gjennemgaae Rollerne med dem fra 7
<204-20>    til henimod 10, han trakterede dem med Viin og Smørrebrød. [20]"
VI,204,1865-03-30,Marts.,1865,Torsdag 30.,"<204-21>    Torsdag 30. Idag havde Høedt Arangement Prøven paa
<204-22>    Da Spanierne var her, jeg havde maattet love at blive derfra.
<204-23>    Kjørte ud i Rosenvænget. Scharff fortalte at han havde
<204-24>    seet første Acts Prøve, at Frøken Lange var meget hæs, men [25]
<204-25>    at der ikke var talt om at forandre Forestillingen."
VI,204,1865-03-31,Marts.,1865,Fredag 31.,"<204-26>    Fredag 31. Imorges seer jeg i Telegraphen at Da Spanierne
<204-27>    var her ikke er ansat hverken Løverdag eller Søndag;"
VI,205,1865-03-31,Marts.,1865,Fredag 31.,"<205-01>    jeg erfarede nu at det var Frøken Lange, som har mældt sig
<205-02>    syg. Jeg blev ærgerlig; bitter at den Skuffelse kom at ikke
<205-03>    paa min 60 Aars Fødselsdag jeg skulde have et nyt Stykke
<205-04>    paa Scenen; jeg havde glædet mig saa meget dertil; det
<205-05>    Tilfælde kommer nu aldrig i Livet for mig at et nyt Stykke [5]
<205-06>    af mig den Dag kommer paa Scenen. Jeg var hæslig bitter
<205-07>    og vred. Sad for Photographen Hansen der tog min Photographie
<205-08>    til Berliner Udstilling. Stor Middag hos Fru Neergaard,
<205-09>    jeg maatte læse efter Bordet og kom først seent i første
<205-10>    Act af »Barberen« i Theatret. [10]"
VI,205,1865-04-XX,April.,1865,,"<205-11>    April.
<205-16>    Fredag og Mandag. Udstillingen aabnet første Gang, jeg"
VI,205,1865-04-01,April.,1865,Løverdag den 1ste.,"<205-12>    Løverdag den 1ste. Ministeren Heltzen har faaet sin Afsked.
<205-13>    Arangement Prøve paa Ravnen. Frøken Lange rask
<205-14>    igjen og kunde altsaa nok have spillet imorgen og jeg faaet
<205-15>    mit Stykke paa Fødselsdagen nu staaer det til Torsdag, [15]
<205-17>    var der; min Buste af Bissen er der ikke, derimod Fru Jerichaus
<205-18>    Billed hvor jeg læser for et sygt Barn. Middag hos
<205-19>    Fru Neergaard; i Casino »Euterpe«, de unge Musikere,
<205-20>    iaften var det Grieg som var betydeligst. [20]"
VI,205,1865-04-02,April.,1865,Mandag [ɔ: Søndag] den anden.,"<205-21>    Mandag [ɔ: Søndag] den anden. Ikke tilfreds med mig selv
<205-22>    da jeg vaagnede; havde ikke festlig Taknemligheds Følelse
<205-23>    mod Gud, som jeg skulde. Da jeg kom ind stod fra Fru Anholm
<205-24>    en smuk rød Camelia paa Bordet. Nu kom den unge
<205-25>    Mand jeg skaffede Plads hos Reitzel, med sin Søster; (Reitzel [25]"
VI,206,1865-04-02,April.,1865,Mandag [ɔ: Søndag] den anden.,"<206-01>    kom først) Fik Blomster og to Photographier »Engelen«
<206-02>    og »Murillos Portræt« fra Damer der havde hørt mig i Arbeider
<206-03>    Foreningen. Clara Winding bragte mig et Rosentræ,
<206-04>    Vinding var med. Besøg af Gade, Capitain Lønborg og hans
<206-05>    Frue, Magdelene Hansen og Edgard Collin, Jonas Collin. [5]
<206-06>    Der kom en Intendant Bader, han sagde han vilde fortælle
<206-07>    mig et Eventyr han havde for 32 Aar siden været paa Vogn
<206-08>    med mig i Fyen og huskede at jeg til Afsked derfra vilde ind
<206-09>    i Kroen og spise Skjørost; mens han var kom Theatrets Chef
<206-10>    Etatsraad Kranold; han havde haabet sagde han, iaften at [10]
<206-11>    kunne gratulere mig men det skete nu ikke, jeg maatte [vente]
<206-12>    til næste Aar Fru Neergaard sendte mig en smuk Pude hvor
<206-13>    paa i ophævet Arbeide en Svane flød paa Vandet mellem
<206-14>    Aakander. Breve kom fra Damer der i Arbeiderforeningen
<206-15>    havde hørt mig, der var Blomster med. Brev fra Fru Læssøe. [15]
<206-16>    Klokken 10 Telegram fra Fru Serre i Dresden, det var afsendt
<206-17>    Klokken 8; det rørte og glædede mig; Veninden blev
<206-18>    tro. Hartmann bragte mig en smuk Alperose. Groserer
<206-19>    Melchior med Frue og Døttre kom og jeg fik en Mappe,
<206-20>    deri Blomster fra Italien. En Pen med Brodering og gamle [20]
<206-21>    Collins Portræt. Fra Photograph Hansen et udmærket photographeret
<206-22>    Portræt, men ikke nogen smuk Lighed. Middag hos
<206-23>    Henriques, der var Hartmann med Kone, Melchiors, Musikeren
<206-24>    Holmes fra London. Høedt med sin Moder. Juliette
<206-25>    Price og Frøken Bournonville, Sangerinden. Bille med Kone. [25]
<206-26>    Henriques udbragte min Skaal og læste et smuk Digt til mig
<206-27>    af en Student Hansen. Jeg udbragte Hr og Fru Henriques"
VI,207,1865-04-02,April.,1865,Mandag [ɔ: Søndag] den anden.,"<207-01>    Skaal derpaa Høedts for hans Deeltagelse for Spanierne. Tilsidst
<207-02>    udbragte Høedt igjen en Skaal for mig og berørte med
<207-03>    et fransk Vers, »Barndoms Dage«, vort første fortrolige Forhold,
<207-04>    sagde at der var kommet noget Trakasseri mellem os,
<207-05>    han vilde være satirisk, jeg holdt ikke af Kritik, men nu, vi [5]
<207-06>    havde ikke forandret os, men vi forstod bedre at føie os efter
<207-07>    hinanden og vare igjen komne i det gamle gode Forhold.
<207-08>    Jeg gik fra Henriques i Theatret hvor Luzia fra Lammermor
<207-09>    skulde gives men det var forandret til Faust. Da jeg Klokken
<207-10>    10 kom hjem fandt jeg Telegraphdepesche fra Hobro, undertegnet [10]
<207-11>    Christensen, at en Deel Beundrere og Beundrerinder
<207-12>    vare samlede og drak min Skaal."
VI,207,1865-04-03,April.,1865,Mandag den 3 April.,"<207-13>    Mandag den 3 April. Prøve paa Ravnen. Middag paa
<207-14>    Restauration. Foraarsagtigt Veir, men endnu ligger Snee og
<207-15>    Iis. Igaar kom lidt aabent Vand ud for mit Vindue i Strømmen [15]
<207-16>    mellem Knippelsbro og Toldboen. Besøg af den unge
<207-17>    norske Componist Grieg der bragte mig sin Musik til »Hjertets
<207-18>    Melodier«, som han har dediceret mig."
VI,207,1865-04-04,April.,1865,Tirsdag 4.,"<207-19>    Tirsdag 4. Prøve paa Ravnen. Middag i Rosenvænget.
<207-20>    I Theatret Barberen. [20]"
VI,207,1865-04-05,April.,1865,Onsdag 5.,"<207-21>    Onsdag 5. Brev fra Frøken Heinke. Generalprøve paa Da
<207-22>    Spanierne var her. Sidste Act tog sig særdeles godt ud og
<207-23>    var som en poetisk Luftning; meget glad derfor. Om Aftenen
<207-24>    Concert hos Enkedronningen. Her fortalte Kaikar mig at
<207-25>    jeg fik snart fra Calcutta, en Oversættelse af mine Eventyr [25]
<207-26>    paa Sanskrit. Nerudaerne spillede ved Concerten. Kom
<207-27>    hjem henimod Tolv."
VI,208,1865-04-06,April.,1865,Torsdag 6.,"<208-01>    Torsdag 6. Udsolgt i Theatret til Da Spanierne var her,
<208-02>    (første Opførelse). Jeg var ikke rask, Knugen for Brystet
<208-03>    og i Ryggen; ilde Befindende. Det var piinligt at vente de
<208-04>    tre Qvarteer Capricen varede. Folk var kun modtagelig
<208-05>    for det comiske, ganske stemte til Grin; ved Frøken Langes [5]
<208-06>    Bortgang i første Act stærk Hyssen. Intet Bifald i anden
<208-07>    Act uden for Le Grand. Tredie Act var mere lystig ved Carl
<208-08>    Bryskes Frieri. Ved Teppets Bifald nogen Klap og megen
<208-09>    Hyssen. Jeg havde gjerne gaaet ud til Eduard Collin, men
<208-10>    jeg vilde ikke høre Theodor sige Noget der maaskee kunde [10]
<208-11>    saare mig og jeg tænkte mig det; jeg gik ind til Hartmanns
<208-12>    og var i ret godt Humeur og talte roligt om Sagen. Kongen
<208-13>    Dronningen, Kronprindsen og Dagmar vare i Theatret.
<208-14>    (Kongen sad skjult, men jeg saae ham.)"
VI,208,1865-04-07,April.,1865,Fredag den 7de.,"<208-15>    Fredag den 7de. Fru Kock og Etatsraad Drevsen med [15]
<208-16>    Kone vare i Theatret. Jeg sad som igaar i den lille Loge; der
<208-17>    hyssedes igjen af Frøken Lange i i første Act. Meget Bifald
<208-18>    for det Comiske og Erkjendelse af Fru Sødring, ved Stykkets
<208-19>    Slutning uddeel Bifald men smaat. I Berlings Tidende Anmældelse
<208-20>    fra Frøken Schwartz, meget erkjendende og varm [20]
<208-21>    for mig, men stræng mod Agnes Lange. — De kjendte den
<208-22>    Alle i Theatret, men ikke hun. »Hvad staaer der i Berlingsketidende?«
<208-23>    spurgte hun Berner. »Stykket roses!« »Men
<208-24>    hvad staaer der om mig?« Jeg husker det ikke sagde han og
<208-25>    gik. »Saa veed jeg det!« sagde hun. [25]"
VI,208,1865-04-08,April.,1865,Løverdag 8.,"<208-26>    Løverdag 8. Kongens Fødsels Dag, mange Flag hængt ud,
<208-27>    det glædede mig. Jeg var hos Fru Neergaard da de kjørte til
<208-28>    Christiansborg til Taffels men sad med Ryggen til Vinduet"
VI,209,1865-04-08,April.,1865,Løverdag 8.,"<209-01>    og vendte mig først da Kronprindsen med Dagmar kjørte
<209-02>    forbi, jeg hilsede, han kjendte mig og hilsede saa smilende
<209-03>    glad. Flyveposten taler godt om mit Stykke, jeg er vis paa
<209-04>    at det er af Holst og ikke som det hedder af Sisby, uagtet
<209-05>    han kunde nok have skrevet det samme, men aldrig Davidsen, [5]
<209-06>    dette flabede, fede Jøde-Affald, ægte Kloak-Plante, (Jeg
<209-07>    kom en Dag ind i Holsts Værelse paa Theatret, der laae
<209-08>    paa Bordet et skrevet Papir, jeg seer saa hurtigt at jeg
<209-09>    er fortvivlet derover og raaber det høit Stands, vend
<209-10>    om, før jeg læser, her kunde jeg ikke raabe, mindre selv [10]
<209-11>    vende det, men jeg saae sex eller otte Ord, Begyndelsen
<209-12>    af Anmældelsen og den stod siden i Flyveposten. Altsaa,
<209-13>    skriver Holst der.) Havde mit Stykke strax gjort Lykke,
<209-14>    var Kritikken blevet anderledes, nu var den stilet efter
<209-15>    som Udfaldet blev, men altid velvillig. Bøgh, der efter Jonas [15]
<209-16>    Collins Sigende havde udtalt sig velstemt for Stykket,
<209-17>    var den Eneste der i Bladene slog mit Arbeide til Jorden;
<209-18>    der var ingen Characterer, Frøken Lange havde kun
<209-19>    faaet poetiske Floskler &, hun blev hævet paa min Bekostning. [20]"
VI,209,1865-04-09,April.,1865,Søndag 9.,"<209-20>    Søndag 9. Besøgt Frøken Lange Klokken 12. Til den Tid
<209-21>    stod hun ikke op sagde Pigen, jeg gav mit Kort, sagde at jeg
<209-22>    kom igjen, men hun maatte ikke sige det. Gik over til
<209-23>    Høedt, Skuespiller Gundersen var der og i hans Nærværelse
<209-24>    udtalte han sig meget uvenligt mod mit Stykke, opfyldt af [25]
<209-25>    Vrede for Frøken Schwartzs Kritik i Berlings Tidende mod
<209-26>    Frøken Lange. Og uagtet jeg havde sagt at Bøghs Anmældelse
<209-27>    var haard og ubillig mod mig, sagde han nu at denne"
VI,210,1865-04-09,April.,1865,Søndag 9.,"<210-01>    Kritik var den eneste fornuftige. Jeg lod Ordene glide hen
<210-02>    og sagde Intet, da jeg antog det maatte bevirke et Brud
<210-03>    mellem os; han slog paa at jeg i Aviserne skulde tage paa
<210-04>    mig Manglerne i Stykket, at de ikke skulde lægges paa Frøken
<210-05>    Lange. Jeg gik nu over til hende. Hun talte ganske rimeligt, [5]
<210-06>    at man havde Lov at finde hun ikke spillede godt, at
<210-07>    hendes Organ var tykt, men naar man sagde at hun ikke
<210-08>    havde viist Flid og Omhu for denne Rolle var det Uret og
<210-09>    en Fornærmelse. Jeg talte ogsaa [med] Faderen der paa sin
<210-10>    Datters Vegne var krænket, men sagde mig Høfligheder. [10]
<210-11>    Middag hos Henriques, han var ikke hjemme jeg var ene
<210-12>    med Juliette og hendes Broder samt Fruen."
VI,210,1865-04-10,April.,1865,Mandag 10.,"<210-13>    Mandag 10. I Theatret for tredie Gang »Da Spanierne
<210-14>    var her«, jevnt godt Huus, god Stemning og stærkt Bifald
<210-15>    ved Stykkets Slutning, jeg saae Forestillingen nede; bag efter [15]
<210-16>    gik nu Capricen, det var bedre arangeret. Nu synes det som
<210-17>    om Stykket var kommet i Gunst."
VI,210,1865-04-11,April.,1865,Tirsdag 11.,"<210-18>    Tirsdag 11. Ør og skjør i Hovedet. Var i Rosenvænget;
<210-19>    saae første Gang iaar Søen aaben. Til Aften i Fædrelandet
<210-20>    et Stykke om, at Misstemningen første Aften mod mit Stykke [20]
<210-21>    viste sig fra Coulise Sladder, at mit Arbeide var »kjedsommeligt«
<210-22>    og »forfeilet«."
VI,210,1865-04-12,April.,1865,Onsdag 12.,"<210-23>    Onsdag 12. Paa Prøve paa Ravnen talte jeg derom først
<210-24>    til Fru Sahlgreen og da jeg yttrede Tvivl om Rigtigheden,
<210-25>    forsikkrede hun at der var i Actrice Logen ikke var talt vel. [25]
<210-26>    Sangeren Hansen sagde at han troede godt det kom fra Personalet.
<210-27>    Frøken Nielsen derimod talte godt om dem Alle."
VI,211,1865-04-12,April.,1865,Onsdag 12.,"<211-01>    Belysnings Prøven til Ravnen var ansat til Kl 6 jeg maatte
<211-02>    derfor opgive Fru Ørsteds Middag og blev hos Eduard Collins.
<211-03>    Prøven blev imidlertid først Klokken 7. Forvandlingen
<211-04>    i tre Afdelinger gik saa klodset at den maatte opgives til
<211-05>    een; for Belysningens Skyld maatte de flyvende Vampyrer [5]
<211-06>    opgives, da ellers Luft Belysning paa to Couliser maatte
<211-07>    opgives. (Ogsaa paa Formiddags Prøven kom en Situation.
<211-08>    Jeg fortalte Rosenkilde om Fædrelandets Sigtelse og han blev
<211-09>    lidenskabelig: Vi stakkels Kunstnere skulle taale Alt! man
<211-10>    tør ikke lukke sin Mund op! & han teede sig saaledes at [10]
<211-11>    jeg fik Mistanke om, at da jeg havde gjort det Misgreb at
<211-12>    gjøre de[t] usædvanlige at læse mit Stykke op for Skuespillerne,
<211-13>    han just sagde at han ikke kunde forstaae det, ikke
<211-14>    samle det; jeg fik Tanken om at fra ham var det udgaaet,
<211-15>    han havde ikke forstaaet og opfattet Stykket ved min Læsning [15]
<211-16>    og nu var hans uberegnede Yttring røget i Publicum,
<211-17>    der skulde have Noget at tale om ogsaa i den Sag.) Veiret
<211-18>    smukt, foraarsagtigt; halvveis bestemt at reise til Norge naar
<211-19>    Scharf, Juliette & reise derop."
VI,211,1865-04-13,April.,1865,Torsdag 13.,"<211-20>    Torsdag 13. Foraars Veir; gad ikke bestille Noget; drev. [20]
<211-21>    Middag hos Puggaards i Schimmelmanns Palais Kl ½ 6 med
<211-22>    Hartmanns, gamle Puggaards, Orla Lehmanns han fortalte
<211-23>    characteristiske Træk hos Frederik VII, da Lehmann var
<211-24>    Minister eller Amtmand i Weile og med Kongen besøgte
<211-25>    Fredericia, kom de i Kirkerne og da ogsaa i det katholske [25]
<211-26>    Kapel, her blev sjunget en Messe og af Præsten holdt en
<211-27>    særdeles smuk Tale, hvori Kongen blev takket for den Velvillie"
VI,212,1865-04-13,April.,1865,Torsdag 13.,"<212-01>    han viiste ogsaa de fra Statskirken forskjellige Religions
<212-02>    Bekjendelser. Da de kom udenfor greb Fred: VII Lehmanns
<212-03>    Arm, »De kan neppe tænke Dem, min Situation derinde. Jeg
<212-04>    er Katholik, det lovede jeg min Moder paa hendes Dødsseng.
<212-05>    (Man husker at hun døde i Rom og han var i Kjøbenhavn) [5]
<212-06>    Jeg følte Trang derinde, at kaste mig paa Knæ for
<212-07>    Madonna, men jeg maa det ikke!« Lehmann svarede »Deres
<212-08>    Majestæt veed at jeg er en saa loyal Undersaat og at De kan
<212-09>    sige det til mig, men jeg beder Deres Majestæt ikke at sige
<212-10>    det til Andre, thi De veed, at efter Loven kan kun en [10]
<212-11>    lutherisk Konge regjere i Danmark«. Jeg veed det, sagde
<212-12>    Kong Frederik, men det er just det Skrækkelige for mig.
<212-13>    Mangen Nat staaer jeg op af min Seng, Læser min Moders
<212-14>    Breve til mig om at blive en god Katholik, jeg er det og
<212-15>    maa synes for Verden ikke være det. Det er min Qval. [15]
<212-16>    En anden Historie, jeg har beholdt, var Frederik den
<212-17>    VIIdes Tale i Statsraadet, ved en Leilighed hvor der slet
<212-18>    ikke var Anledning der dertil. De veed det nok ikke, sagde
<212-19>    han, at naar man er Elephantridder har man frit Færge,
<212-20>    fri Reise, og i Sverrig fri Skiuts, det er fra Dronning Margrethes [20]
<212-21>    Tid; jeg var ved Snoghøi og vilde see om det forholdt
<212-22>    sig saaledes; jeg tog derfor Elephantordenens Ridderbaand
<212-23>    paa, gik ned til Færgen og lod mig sætte over til
<212-24>    Middelfart og ikke en eneste forlangte af mig Færgeløn. Og
<212-25>    i det han sagde det lyste hans Øine og derpaa stirrede de [25]
<212-26>    drømmende hen for sig jeg tænkte paa hans forskjellige"
VI,213,1865-04-13,April.,1865,Torsdag 13.,"<213-01>    Meddelelser til mig og faaer ud at han havde Momenter
<213-02>    han var lidt gal."
VI,213,1865-04-14,April.,1865,Fredag 14.,"<213-03>    Fredag 14. Hos Fru Kock til Middag sammen med Jørgen
<213-04>    Kock fra Randers, hans svagelige Kone, der er her, kom
<213-05>    frem efter Bordet. Veiret smukt, foraarsagtigt. Jeg har travlt [5]
<213-06>    med at læse Correktur. Brev til Fru Serre."
VI,213,1865-04-15,April.,1865,Løverdag 15,"<213-07>    Løverdag 15 Prøve (med Belysning) paa Ravnen; var i
<213-08>    Theatret fra 11 til 4; Prøven var forbi Klokken 3 men jeg
<213-09>    maatte tale med Holst; thi sidste Act var aldeles ikke sat i
<213-10>    Scene, Slutningen bred og kjedsommelig; jeg løb til Hartmann [10]
<213-11>    og fik en Deel af Musiken her slettet ud; jeg fandt det
<213-12>    bredt og kjedeligt, var betagen nerveus og forudfølte at
<213-13>    Operaen ikke vilde gjøre Lykke; gik i Spænding derover og
<213-14>    var uhyre træt. Lose havde indbudt mig til hos sig at høre
<213-15>    om Aftenen Neruda-Norman spille men jeg valgte at gaae i [15]
<213-16>    Theatret i Casino for at udhvile der. Her kom jeg til at side
<213-17>    nær ved Agnes Lange, som jeg underholdt mig med. Jeg
<213-18>    saae første Gang den unge Hr Cetti han udførte Tordenskjolds
<213-19>    Rolle i »I Dynekilden«. Han ligner sin Onkel Dandseren
<213-20>    Gade, har et godt Organ, og vistnok Talent. Dekoning [20]
<213-21>    kom og sagde mig Complimenter for Spanierne, nu kom
<213-22>    Brosbøl han maatte tale med mig sige at han var i Gjæld til
<213-23>    mig og den vilde han have afbetalt, men forgjæves havde
<213-24>    han to Gange været i det Berlingske Contoir for at maatte
<213-25>    skrive Anmældelse af mit nye Stykke, jeg sagde ham at jeg [25]
<213-26>    havde faaet al Anerkjendelse i Anmældelsen der af Frøken"
VI,214,1865-04-15,April.,1865,Løverdag 15,"<214-01>    Schwartz & — Han fortalte da at han, hans Kone og Datter
<214-02>    havde været at see mit Stykke og han alle tre Gange det var
<214-03>    gaaet. Jeg spurgte igjen om han havde været der tredie
<214-04>    Gang, han forsikkrede ja. Jeg undrede mig da over at jeg
<214-05>    ikke havde seet ham, eftersom jeg selv havde været der [5]
<214-06>    tredie Gang, just nede hvor jeg ogsaa ellers sidder, han slog
<214-07>    sig da for Panden og sagde: ja, det er sandt jeg var der kun
<214-08>    de to første Gange. (Jeg er vis paa han var der kun første
<214-09>    Gang og man har sagt mig at han da ved forkeerte Bravoraab
<214-10>    fik Folk til at hysse.) De Coning [hvem] jeg meddeelte [10]
<214-11>    hvad Brosbøl havde sagt, udbrød: Han er den største Løgnebøtte
<214-12>    og fuld af Misundelse."
VI,214,1865-04-16,April.,1865,Søndag 16.,"<214-13>    Søndag 16. Smukt Veir. Været hos Balletdirigent Gade
<214-14>    og faaet arangeret lidt mere Balletvæsen i Ravnen, faaet
<214-15>    slettet ud i sidste Acts Finale. Hos Henriques sammen med [15]
<214-16>    den Hansen der skrev det smukke Digt til mig nu den 2 den
<214-17>    April. Meget træt da jeg kom hjem, gik iseng halv ti."
VI,214,1865-04-17,April.,1865,Mandag 17.,"<214-18>    Mandag 17. Læst Correctur. Veiret sommerligt, gaaet
<214-19>    første Gang med min Sommer-Palletot. I Aarhuus Avis et
<214-20>    Angreb paa det kjøbenhavnske Publicums Smag efter Knald-Stykker [20]
<214-21>    — Gyngehøvding & medens det Poetiske ikke vurderedes,
<214-22>    og saaledes var det gaaet mit Stykke. Iaftes sendt mig
<214-23>    fra Gjørup hans Kritik over Stykket, samt hans Bog:
<214-24>    »Skizzer fra Krigen«. Til Middag hos Fru Neergaard med
<214-25>    Michael Rossing og hans Kone forrige Miss Dunlop. I Theatret [25]
<214-26>    hørte jeg anden Act af Operaen Faust."
VI,214,1865-04-18,April.,1865,Tirsdag 18,"<214-27>    Tirsdag 18 Arangement Prøve ½11 paa sidste Act af
<214-28>    Ravnen der var intet Liv; jeg fik afkortet Norandos Sang"
VI,215,1865-04-18,April.,1865,Tirsdag 18,"<215-01>    og senere Phisters, det hjalp Noget, men mat og løst synes dog
<215-02>    Slutningen, Prøven selv. Veiret stadigt smukt, dog i Dag lidt
<215-03>    koldt. Da jeg forlod Prøven gik jeg med Componisten Professor
<215-04>    Gade, han var ivrig i sine Bevægelser og kom til at
<215-05>    støde mig voldsomt i Hjertekulen, jeg følte mig ilde, han [5]
<215-06>    blev forskrækket, fik mig ind i Theatrets Forhal, vilde hente
<215-07>    Vand, hente Dr Collin, og endelig følge mig hjem, han
<215-08>    fulgte til Sandkisten, kom senere paa Eftermiddagen at høre
<215-09>    til mig. Jeg havde en øm Fornemmelse i Brystet. Efter Middagsbordet
<215-10>    hos Drevsens i Rosenvænget, blev samlet ind til [10]
<215-11>    et ungt Menneske »der var kommet i slet Selskab og nu
<215-12>    skulde hjælpes bort«. I Theatret efter »Sparekassen« spillede
<215-13>    Søstrene Neruda, det var fortræffeligt men for meget.
<215-14>    Fra Nizza sørgelige Efterretninger at Storfyrsten laae for Døden,
<215-15>    Dronningen med Dagmar, ledsaget af Kronprindsen [15]
<215-16>    reiste herfra iaften med Banetoget for snarest at komme til
<215-17>    Nizza. Fik fra Reitzel 50 Rdlr."
VI,215,1865-04-19,April.,1865,Onsdag 19,"<215-18>    Onsdag 19 Solskin men koldt. Iaftes stod i Fædrelandet et
<215-19>    Stykke mod den Anonyme Indsender som til Fordeel for mig
<215-20>    havde skrevet at Coulisse Sladder havde skadet mit Stykke, [20]
<215-21>    nu blev der sagt at det var mine velvillige Venner der forud
<215-22>    for meget havde rost Stykket. Det Hele bar aldeles Præg af
<215-23>    A. Rosenkildes Heftighed mod mig forleden Dag da jeg talte
<215-24>    om Yttringerne i Fædrelandet. Jeg blev især vred over den
<215-25>    Løgn der udtaltes at ogsaa ved de to sidste Forestillinger [25]
<215-26>    havde Publicum lydeligt ladet høre at det kjedede sig; jeg
<215-27>    sov febrilt og i hver Drøm kom Rosenkilde og Madam Sødring
<215-28>    for. Jeg var som i et Dampbad da jeg vaagnede og stod"
VI,216,1865-04-19,April.,1865,Onsdag 19,"<216-01>    op. Meget afficeret, men opgav dog at skrive mod Rosenkilde
<216-02>    eller træde op i denne Sag, Eduard Collin holdt ogsaa
<216-03>    der paa. Besøg af den unge Hr Rubens der bragte mig Hilsen
<216-04>    fra Georg O'Neil i Lisabon, til hvem jeg havde givet ham
<216-05>    Anbefaling. Hørte i Theatret halvanden Act af Operaen [5]
<216-06>    Barberen i Sevilla, efter denne omtrent Klokken 10 paa Aftenen
<216-07>    skulde der være Chancement-Prøve paa Ravnen, men
<216-08>    jeg følte mig ilde og kom ikke til Prøven; meget træt og
<216-09>    nerveus hjemme. Koldt Veir til Aften. — Storførsten døer
<216-10>    rimeligviis før endogsaa hans Brud naaer til ham, den kongelige [10]
<216-11>    Sorg, gjorde at Kløerspaerrudes Sang i Ravnen: »Det
<216-12>    er ganske vist, det er rædsomt trist er der Sygdom ved Hove«
<216-13>    [maa] forandres i Texten, det gik strax Kranold og Phister
<216-14>    ind paa, jeg har nu gjort Forandringen til: Det er rædsom
<216-15>    trist for en gammel Cavaleer ikke at maatte sove. Bestemt [15]
<216-16>    at forære Agnete Lind til hendes Confirmation paa Søndag
<216-17>    et Guld Fingerbøl."
VI,216,1865-04-20,April.,1865,Torsdag 20.,"<216-18>    Torsdag 20. Deiligt varmt Veir. Klokken elleve Prøve paa
<216-19>    Ravnen, alle Maskinfolkene manglede, da det i Dag er Fløttedag.
<216-20>    Hartmann har efter Gades Bemærkning gjort stor [20]
<216-21>    Ombytning med et Par Nummere i Ordenen af anden Act.
<216-22>    Deiligt solvarmt Veir. Jeg skulde til Middag have været hos
<216-23>    Fru Neergaard, sammen med Christian Stampe og hans unge
<216-24>    Kone, men da jeg ikke forrige Torsdag heller var hos Collins
<216-25>    tog jeg ikke mod Indbydelsen. Carl Price sagde mig at han [25]
<216-26>    var vis paa at Adolph Rosenkilde havde skrevet Stykket mod
<216-27>    mig i Fædrelandet, han havde udtalt sig vredt om mig at
<216-28>    »det var uforskammet at jeg kunde tiltroe Personalet havde"
VI,217,1865-04-20,April.,1865,Torsdag 20.,"<217-01>    talt ilde om mit Stykke, det de just havde pleiet og viist al
<217-02>    Deeltagelse«."
VI,217,1865-04-21,April.,1865,Fredag 21,"<217-03>    Fredag 21 General-Prøve paa Ravnen, den gik utrolig
<217-04>    slet, men man trøstede med at slet Generalprøve gav god
<217-05>    første Forestilling. Om Aftenen var det den 100 Forestilling [5]
<217-06>    af Holbergs Jacop von Thybo, daarligt Huus neppe 200
<217-07>    Rdlrs Indtægt"
VI,217,1865-04-22,April.,1865,Løverdag 20. [ɔ: 22.],"<217-08>    Løverdag 20. [ɔ: 22.] Peter Kocks Fødselsdag. Fjerde
<217-09>    Forestilling af Da Spanierne var her; jeg sad nede paa Theodors
<217-10>    Plads, [Søstrene] Neruda spillede Violin; saa godt som [10]
<217-11>    udsolgt, »Spanierne« vandt meget Bifald. — Smukt sommerligt
<217-12>    Veir hele Dagen."
VI,217,1865-04-23,April.,1865,Søndag 23.,"<217-13>    Søndag 23. Meget varmt; besøgt Høedt; han viiste mig en
<217-14>    gammel Kritik over Shackspeare hvori det heed: »Schackspeare
<217-15>    er en stor Digt[er] i »Adonis« og lignende han skal [15]
<217-16>    holde sig til Efterligning af de italienske Mestere, men dramatisk
<217-17>    Talent har han ikke; hverken i Lystspillet eller Tragedien,
<217-18>    hvor vor Daniel er den udødelige Mester«. Nu spørge
<217-19>    vi, hvem var Daniel. Til Taffels Kl 5 hos Enkedronningen,
<217-20>    da jeg kom og hun talte til mig, sagde hun: vi spise noget [20]
<217-21>    sildigt i Dag, og De vil naturligviis i Theatret, lad Dem
<217-22>    endelig ikke genere; men gaae saa snart vi komme fra Bordet!
<217-23>    Det er et ubetydeligt Træk men viser hendes Betænksomhed
<217-24>    og Hjertens Godhed. »Var det blevet en Festforestilling
<217-25>    da var jeg kommet der, nu efter mange Aar, men Omstændighederne [25]
<217-26>    ville det nu ikke«. Der var imidlertid kommet"
