entity_id,label,matched_form,nationality_key,nationality_label,category,position_index,position_type,match_type,referent_hint,description
Reg0096190,"Niebuhr, B. G. (1776–1831)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Historiker og Statsmand.
Reg0096290,"Nielsen, Augusta (1822–1902)",dansk,dansk,Dansk,national,8,embedded,single,possible_relation,"Solodanserinde ved Det kgl. Teater, Afsked 1851, g. 1849 m. dansk Premierløjtnant, senere svensk Toldinspektør i Simrishamn A. J. Afzelius."
Reg0096290,"Nielsen, Augusta (1822–1902)",svensk,svensk,Svensk,national,11,embedded,single,unclear,"Solodanserinde ved Det kgl. Teater, Afsked 1851, g. 1849 m. dansk Premierløjtnant, senere svensk Toldinspektør i Simrishamn A. J. Afzelius."
Reg0096370,"Nielsen, Frederikke (1837–1912)",Norsk,norsk,Norsk,national,0,leading,single,subject,Norsk Skuespillerinde.
Reg0096540,"Niemann, Rosa (1830–?)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Forfatterinde (Käte Voss), Klaverlærerinde i Flensborg."
Reg0096550,"Niemann, Rudolph Friedrich (1838–?)",holstensk,holstensk,Holstensk,border_region,0,leading,single,subject,holstensk Klavervirtuos.
Reg0096560,"Nieritz, Gustav (1795–1876)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Børnebogsforfatter og Landskabsmaler.
Reg0096570,"Niessen, Johannes (1821–1910)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Maler, 1858–1866 Lærer ved Akademiet i Weimar."
Reg0096630,"Nigra, Constantino (1827–1907)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,"Italiensk Diplomat, Gesandt i Paris 1861–1870."
Reg0096650,"Nilsson, Christina (1843–1921)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Operasangerinde, g. 1° 1872 m. fransk Bankier Aug. Rouzeaud, 2° 1887 m. spansk Gesandtskabsattaché, Grev Casa di Miranda."
Reg0096650,"Nilsson, Christina (1843–1921)",fransk,fransk,Fransk,national,4,embedded,single,possible_relation,"Svensk Operasangerinde, g. 1° 1872 m. fransk Bankier Aug. Rouzeaud, 2° 1887 m. spansk Gesandtskabsattaché, Grev Casa di Miranda."
Reg0096650,"Nilsson, Christina (1843–1921)",spansk,spansk,Spansk,national,9,embedded,single,possible_relation,"Svensk Operasangerinde, g. 1° 1872 m. fransk Bankier Aug. Rouzeaud, 2° 1887 m. spansk Gesandtskabsattaché, Grev Casa di Miranda."
Reg0096660,"Nilsson, Ida, f. Lillieberg (1836–1891)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Hotelværtinde, Hotel Prinds Gustav, St. Kongensgade 28, København."
Reg0096700,"Nissen, Henriette (1819–1879)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Sangerinde, g. 1850 m. Komponisten Siegfried Saloman."
Reg0096720,"Nissen, Oscar (1843–1911)",norsk,norsk,Norsk,national,4,embedded,single,possible_relation,"stud.med., 1873 cand. med., norsk Læge, Afholdsagitator og Socialdemokrat."
Reg0096730,"Nissen-Saloman, Henriette, f. Nissen (1819–1879)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Operasangerinde, g. 1850 m. Komponisten Siegfried Saloman."
Reg0096750,"Nocedal, Ramon (1848–1907)",Spansk,spansk,Spansk,national,0,leading,single,subject,Spansk Forfatter.
Reg0096760,"Nolcken, Carl Adam von, Friherre (1811–1857)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Forfatter og Godsejer (Jordberga, Skåne)."
Reg0096810,"Nordau, Max (1849–1923)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Forfatter og Læge, Budapest, Zionist."
Reg0096840,"Nordenfalk, Gustaf Erland, Friherre (1834–1878)",svenske,svensk,Svensk,national,8,embedded,single,possible_institution,"Søn af Maria N., senere Kaptajn i den svenske Flaade."
Reg0096860,"Nordenfalk, Maria, Friherreinde, f. Risellschbld (1809–1886)",svensk,svensk,Svensk,national,2,embedded,single,possible_relation,Enke efter svensk Justitsminister Johan N.
Reg0096870,"Nordenfalk, Otto Vilhelm Claes, Friherre (1840–1903)",svensk,svensk,Svensk,national,5,embedded,single,unclear,"Søn af Maria N., senere svensk Oberstløjtnant."
Reg0096880,"Nordraak, Richard (1842–1866)",Norsk,norsk,Norsk,national,0,leading,single,subject,Norsk Komponist.
Reg0096910,"Norman, Ludvig (1831–1885)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Pianist og Komponist.
Reg0096940,"Norton, Caroline E. S., f. Sheridan (senere Lady Sterling-Maxwell) (1808–1877)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Forfatterinde, g. 1 ° 1827 m. Advokat George Chapple N., 2° 1877 m. Sir William Stirling-Maxwell."
Reg0096970,"Nothomb, Jean-Baptiste, Baron (1805–1881)",Belgisk,belgisk,Belgisk,national,0,leading,single,subject,"Belgisk Politiker, 1845 Gesandt i Berlin."
Reg0096990,"Novello, Clara (1818–1908)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Sangerinde, g. 1843 m. Grev Gigliucci."
Reg0097040,"Nyblom, C. R. (1832–1907)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Digter og Oversætter, 1867–1897 Professor i Æstetik ved Uppsala Universitet."
Reg0097060,"Nyblom, Helene, f. Roed (1843–1926)",Dansk-svensk (part: dansk),dansk,Dansk,national,0,leading,hyphen_compound,subject,"Dansk-svensk Forfatterinde, Datter af Jørgen Roed, g. 1864 m. G.R.N."
Reg0097060,"Nyblom, Helene, f. Roed (1843–1926)",Dansk-svensk (part: svensk),svensk,Svensk,national,0,leading,hyphen_compound,subject,"Dansk-svensk Forfatterinde, Datter af Jørgen Roed, g. 1864 m. G.R.N."
Reg0097250,"Nyström, Anton Christen (1842–1931)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Læge, historisk, sociologisk og politisk Forfatter, dr.med. 1868, praktiserede i Stockholm."
Reg0097310,"Nägeli, Hans Georg (1773–1836)",schweizisk,schweizisk,Schweizisk,national,0,leading,single,subject,"schweizisk Musikhandler, Korleder og Komponist."
Reg0097470,"Odry, Jacques-Charles (1781–1853)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Skuespiller.
Reg0097480,"Offenbach, Jacques (1819–1880)",tyskfransk (part: tysk),tysk,Tysk,national,0,leading,solid_compound,subject,tyskfransk Komponist.
Reg0097480,"Offenbach, Jacques (1819–1880)",tyskfransk (part: fransk),fransk,Fransk,national,0,leading,solid_compound,subject,tyskfransk Komponist.
Reg0097680,Oldknow,engelsk,engelsk,Engelsk,national,0,leading,single,subject,engelsk Søofficer 1874.
Reg0097960,"O’Neill, Carlos (1820–1874)",portugisisk,portugisisk,Portugisisk,national,6,embedded,single,unclear,"Søn af José Maria O’N., portugisisk Købmand i Setübal, dansk Vicekonsul."
Reg0097960,"O’Neill, Carlos (1820–1874)",dansk,dansk,Dansk,national,10,embedded,single,unclear,"Søn af José Maria O’N., portugisisk Købmand i Setübal, dansk Vicekonsul."
Reg0098050,"O’Neill, Jorge (George) Torlades (1817–1890)",portugisisk,portugisisk,Portugisisk,national,6,embedded,single,unclear,"Søn af José Maria O’N., portugisisk Købmand, dansk Generalkonsul i Lissabon 1841."
Reg0098050,"O’Neill, Jorge (George) Torlades (1817–1890)",dansk,dansk,Dansk,national,8,embedded,single,unclear,"Søn af José Maria O’N., portugisisk Købmand, dansk Generalkonsul i Lissabon 1841."
Reg0098080,"O’Neill, José Maria (1788–1841)",dansk,dansk,Dansk,national,7,embedded,single,unclear,"Chef for Handelshuset Torlades O’Neill, Lissabon, dansk Konsul."
Reg0098220,"Oranja, Simon d’",portugisisk,portugisisk,Portugisisk,national,0,leading,single,subject,"portugisisk Proprietær, Lissabon 19.7.1866."
Reg0098250,"Oriola, Eduard, Greve (1809–1862)",preussisk,preussisk,Preussisk,german_state,0,leading,single,subject,"preussisk Generalløjtnant, Gesandt, Baden-Baden 26.9.1867."
Reg0098350,"Ortenbach, Alexander (død 1881)",Dansk,dansk,Dansk,national,0,leading,single,subject,Dansk Konsul i Barcelona.
Reg0098410,"Ostade, Adriaen van (1610–1684)",Hollandsk,hollandsk,Hollandsk,national,0,leading,single,subject,Hollandsk Maler.
Reg0098420,"Ostermann-Tolstoj, Alexander Ivanovitj, Greve (1772–1837)",russisk,russisk,Russisk,national,0,leading,single,subject,russisk General.
Reg0098460,"Ottenfels-Gschwind, Moritz von, Friherre (1820–1907)",østrigske,østrigsk,Østrigsk,national,3,embedded,single,possible_institution,"Attache ved det østrigske Gesandtskab i Rom 1846, Gesandt i Bem 1873."
Reg0098530,"Otway, Thomas (1652–1685)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,Engelsk Skuespildigter.
Reg0098560,"Oven, Charlotte von, f. von Hagn (1809–1891)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Skuespillerinde, g. 1846–1851 m. Godsejer Alexander v.O."
Reg0098580,"Overbeck, Friedrich (1789–1869)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0098620,"Owesen, Claus (1816–1881)",sydslesvigske,sydslesvigsk,Sydslesvigsk,border_region,15,embedded,single,possible_institution,"Kaptajn i Ingeniørkorpset, dirigerende Officer ved Vej tjenesten i Slesvig, 1859 kar.Major, 1856 Kommissarius ved den sydslesvigske Jernbane, 1868 kar.Oberst."
Reg0098630,"Oxenstiema, Axel Gustafsson, Greve (1583–1654)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Statsmand, Rigskansler."
Reg0098700,"Ozeroff, Peter von",russisk,russisk,Russisk,national,0,leading,single,subject,"russisk Legationssekretær, København."
Reg0098720,"Paar, Ludwig, Greve (1817–1893)",Østrigsk,østrigsk,Østrigsk,national,0,leading,single,subject,Østrigsk Gesandt i København 1866–1869 og 1872–1873.
Reg0098730,"Paar, Wenzel, Greve (1810–1890)",østrigsk,østrigsk,Østrigsk,national,4,embedded,single,unclear,"Broder til Ludwig P., østrigsk Major."
Reg0098750,"Pabst, Friedrich August (1811–1885)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Operakomponist.
Reg0098760,"Pabst, Julius (1817–1881)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Forfatter, Broder til F.A.P., 1855–1881 Dramaturg ved Hofteatret i Dresden."
Reg0098830,"Padilla y Ramos, Mariano (1842–1906)",Spansk,spansk,Spansk,national,0,leading,single,subject,Spansk Operasanger.
Reg0098840,"Paer, F. (1771–1839)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operakomponist.
Reg0098850,"Paesiello, Giovanni (1740–1816)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operakomponist.
Reg0098870,"Paganini, Niccold (1782–1840)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Violinvirtuos og Komponist.
Reg0098880,"Paget, Sir Augustus Berkeley (1823–1896)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Gesandt i København 1859–1866, i Italien 1867–1883, i Wien 1884–1893."
Reg0098900,"Pagliani-Gagliardi, D.",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operakomponist.
Reg0098910,"Palazzesi, Matelda (1811–1842)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operasangerinde.
Reg0098920,"Palestrina, Giovanni Pierluigi da (ca. 1526–94)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Komponist.
Reg0098930,"Palin, Gustaf (1765–1842)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Diplomat og Ægyptolog.
Reg0098940,"Palladio, Andrea (1508–1580)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Arkitekt.
Reg0099000,"Palm, Gustaf Vilhelm (1810–1890)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Maler.
Reg0099010,"Palm-Spatzer, Antonie (1823–?)",ungarsktysk (part: ungarsk),ungarsk,Ungarsk,national,0,leading,solid_compound,subject,ungarsktysk Operasangerinde.
Reg0099010,"Palm-Spatzer, Antonie (1823–?)",ungarsktysk (part: tysk),tysk,Tysk,national,0,leading,solid_compound,subject,ungarsktysk Operasangerinde.
Reg0099020,"Palma il Giovane, Jacopo (1544–1628)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0099030,"Palmblad, V. F. (1788–1852)",græsk,græsk,Græsk,national,2,embedded,single,unclear,"Professor i græsk Sprog og Litteratur ved Uppsala Universitet, Forfatter og Oversætter."
Reg0099040,"Palme, Henrik (1841–1932)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Finansmand, Kameraleksamen 1860."
Reg0099060,"Palmers ton, Henry John Temple, Viscount (1784–1865)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Statsmand, Udenrigsminister 1830–1841 og 1846–1851, Premierminister 1855–1858 og fra 1859."
Reg0099120,"Pampaloni, Luigi (1791–1847)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Billedhugger.
Reg0099140,"Paracelsus, Aureolus Philippus Theophrastus Bombas tu s von Hohenheim (1493–1541)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Læge.
Reg0099150,"Pardoe, Julia (1806–1862)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,Engelsk Forfatterinde.
Reg0099160,Parish-Alvars (1808–1849),Engelsk,engelsk,Engelsk,national,0,leading,single,subject,Engelsk Harpevirtuos og Pianist.
Reg0099170,"Parmegianino, Francesco Maria Mazzola, kaldet - (1503–1540)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0099240,"Passaro, A.",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Librettoforfatter.
Reg0099250,"Pasta, Giuditta Negri (1798–1865)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operasangerinde.
Reg0099260,"Patti, Adelina (1843–1919)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,"Italiensk Operasangerinde, g. 1° 1868 m. Markis Henri de Caux, 2° 1886 m. Tenoristen Nicolini."
Reg0099270,"Patti, Amalia (1830–1916)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,"Italiensk Operasangerinde, Søster til Adelina P., g.m. Maurice Strakosch."
Reg0099430,"Pawloff, Caroline von, f. Janisch (1810–1894)",tysk-russisk (part: tysk),tysk,Tysk,national,0,leading,hyphen_compound,subject,"tysk-russisk Forfatterinde og Oversætter, g. 183 7 m. Forfatteren Nicolai P."
Reg0099430,"Pawloff, Caroline von, f. Janisch (1810–1894)",tysk-russisk (part: russisk),russisk,Russisk,national,0,leading,hyphen_compound,subject,"tysk-russisk Forfatterinde og Oversætter, g. 183 7 m. Forfatteren Nicolai P."
Reg0099460,"Pearl, Cora (Pseudonym for Emma Crouch-Nicholls) (1842–1882)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Demimonde, optraadte Januar 1867 på Bouffes-Parisiens i »Orphée aux Enfers«."
Reg0099490,"Pechlin, Fr. von, Baron (1789–1863)",dansk,dansk,Dansk,national,5,embedded,single,unclear,"Broder til Elise v. P., dansk Gesandt ved Forbundsdagen i Frankfurt 1825–1848, 1852–1856 Guvernør og Landdrost i Lauenborg, Gehejmekonferensraad 1841, Lyriker."
Reg0099660,"Pedersen, Niels (1848–1931)",dansk,dansk,Dansk,national,5,embedded,single,unclear,"Elev på Gjedved Seminarium, senere dansk Præst i Amerika og Digter (Adam Dan)."
Reg0099760,"Pedrotti, Carlo (1817–1893)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operakomponist.
Reg0099770,"Peel, Sir Robert (1788–1850)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,Engelsk Statsmand.
Reg0099800,Pelissot,Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Kaptajn, Fører af Dampskibet Vatican 1861."
Reg0099810,"Pellegrini, Giulio (1806–1858)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,"Italiensk Operasanger, München."
Reg0099830,"Pellico, Silvio (1789–1854)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Forfatter.
Reg0099860,"Penni, Francesco (il Fattore) (ca. 1488–1523)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0099880,Pepita de Olivá (1830–1868),spansk,spansk,Spansk,national,5,embedded,single,unclear,"g.m. Mr. Sackville West, spansk Danserinde."
Reg0099910,"Peres, Domingo Garcia",portugisisk,portugisisk,Portugisisk,national,0,leading,single,subject,portugisisk Læge (Maj 1866).
Reg0099920,"Périer, Casimir (1777–1832)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk liberal Politiker.
Reg0099930,Perikies (ca. 495–429 f.Chr.),Attisk,attisk,Attisk,historical_polity,0,leading,single,subject,Attisk Statsmand.
Reg0099950,"Perponcher-Sedlnitzky, Wilhelm von, Greve (1819–1893)",preussisk,preussisk,Preussisk,german_state,0,leading,single,subject,"preussisk (fra 1871: tysk) Gesandt i Haag 1863–1874, derefter i Brüssel."
Reg0099950,"Perponcher-Sedlnitzky, Wilhelm von, Greve (1819–1893)",tysk,tysk,Tysk,national,2,embedded,single,unclear,"preussisk (fra 1871: tysk) Gesandt i Haag 1863–1874, derefter i Brüssel."
Reg0099960,"Perrault, Charles (1628–1703)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Eventyrdigter.
Reg0100000,"Perrot, Jules-Joseph (1810–1892)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Balletmester.
Reg0100030,"Perugino, Pietro di Cristoforo Vanucci, kaldet - (1446–1524)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0100110,Peter af Alcantara (1499–1562),Spansk,spansk,Spansk,national,0,leading,single,subject,Spansk Helgen.
Reg0100130,"Peters, Anton (1812–1872)",Hollandsk,hollandsk,Hollandsk,national,0,leading,single,subject,"Hollandsk Skuespiller, 1846–1853 i Haag, 1861–1869 Teaterdirektør ved Amsterdamsche Schowburgh."
Reg0100210,Petersen,dansk,dansk,Dansk,national,7,embedded,single,possible_relation,"»hvis Søster var gift med en Gamborg«, dansk Jembanepassager, Falkôping 27.8.1871."
Reg0100290,"Petersen, Carl",dansk-tyske (part: dansk),dansk,Dansk,national,12,embedded,hyphen_compound,possible_institution,"Skuespiller, optraadte 11.3.1848 som La Rebelliére i »Mulatten«, 1867 ansat i Toldvæsenet ved den dansk-tyske Grænse."
Reg0100290,"Petersen, Carl",dansk-tyske (part: tyske),tysk,Tysk,national,12,embedded,hyphen_compound,possible_institution,"Skuespiller, optraadte 11.3.1848 som La Rebelliére i »Mulatten«, 1867 ansat i Toldvæsenet ved den dansk-tyske Grænse."
Reg0100430,"Petersen, Ludvig Rudolph (død 1866)",oldnordiske,nordisk,Nordisk,supranational,32,embedded,single,possible_institution,"Student fra Odense 1836, cand. phil. 1838, efter H.C. Andersens Oplysning Medarbejder ved Corsaren, Journalist ved Flensburger Zeitung 1851, 1852 Timelærer i Skrivning og Tegning ved Flensborg Latin og Realskole, Medhjælper og Tegner ved det oldnordiske Museum i Flensborg."
Reg0100470,"Petersen, Nicolaus (1798–1881)",holstensk,holstensk,Holstensk,border_region,0,leading,single,subject,"holstensk dr.phil., Adjunkt og Kantor (senere Overlærer og Professor) i Grimma, Forfatter."
Reg0100500,"Petersen, Peter (1821–1896)",østrigsk,østrigsk,Østrigsk,national,4,embedded,single,unclear,"Disponent for Nydalens Compagni, østrigsk Konsul, Christiania."
